method,benchmark,metric,stratum,N,estimate,coverage
R_RANDOM_DIR_s0,pb,gated_err_acc,pb_gsm8k_q4,207,0.34299516908212563,400
R_RANDOM_DIR_s0,pb,sla,pb_gsm8k_q8,207,0.4492753623188406,400
R_RANDOM_DIR_s0,pb,tol1,pb_gsm8k_q8,207,0.6763285024154589,400
R_RANDOM_DIR_s0,pb,early,pb_gsm8k_q8,207,0.2318840579710145,400
R_RANDOM_DIR_s0,pb,late,pb_gsm8k_q8,207,0.3188405797101449,400
R_RANDOM_DIR_s0,pb,f1,pb_gsm8k_q8,207,0.4205866076369673,400
R_RANDOM_DIR_s0,pb,clean_acc,pb_gsm8k_q8,193,0.49222797927461137,400
R_RANDOM_DIR_s0,pb,gated_err_acc,pb_gsm8k_q8,207,0.3671497584541063,400
R_RANDOM_DIR_s0,pb,sla,pb_math_q4,594,0.3282828282828283,1000
R_RANDOM_DIR_s0,pb,tol1,pb_math_q4,594,0.5808080808080808,1000
R_RANDOM_DIR_s0,pb,early,pb_math_q4,594,0.23737373737373738,1000
R_RANDOM_DIR_s0,pb,late,pb_math_q4,594,0.43434343434343436,1000
R_RANDOM_DIR_s0,pb,f1,pb_math_q4,594,0.38002811056823504,1000
R_RANDOM_DIR_s0,pb,clean_acc,pb_math_q4,406,0.5862068965517241,1000
R_RANDOM_DIR_s0,pb,gated_err_acc,pb_math_q4,594,0.28114478114478114,1000
R_RANDOM_DIR_s0,pb,sla,pb_math_q8,594,0.3181818181818182,1000
R_RANDOM_DIR_s0,pb,tol1,pb_math_q8,594,0.5521885521885522,1000
R_RANDOM_DIR_s0,pb,early,pb_math_q8,594,0.21548821548821548,1000
R_RANDOM_DIR_s0,pb,late,pb_math_q8,594,0.4663299663299663,1000
R_RANDOM_DIR_s0,pb,f1,pb_math_q8,594,0.35971755875962863,1000
R_RANDOM_DIR_s0,pb,clean_acc,pb_math_q8,406,0.5788177339901478,1000
R_RANDOM_DIR_s0,pb,gated_err_acc,pb_math_q8,594,0.2609427609427609,1000
R_RANDOM_DIR_s0,pb,sla,pb_olympiadbench_q4,661,0.29652042360060515,1000
R_RANDOM_DIR_s0,pb,tol1,pb_olympiadbench_q4,661,0.5416036308623298,1000
R_RANDOM_DIR_s0,pb,early,pb_olympiadbench_q4,661,0.30257186081694404,1000
R_RANDOM_DIR_s0,pb,late,pb_olympiadbench_q4,661,0.4009077155824508,1000
R_RANDOM_DIR_s0,pb,f1,pb_olympiadbench_q4,661,0.3302672824033219,1000
R_RANDOM_DIR_s0,pb,clean_acc,pb_olympiadbench_q4,339,0.5958702064896755,1000
R_RANDOM_DIR_s0,pb,gated_err_acc,pb_olympiadbench_q4,661,0.22844175491679275,1000
R_RANDOM_DIR_s0,pb,sla,pb_olympiadbench_q8,661,0.2844175491679274,1000
R_RANDOM_DIR_s0,pb,tol1,pb_olympiadbench_q8,661,0.5083207261724659,1000
R_RANDOM_DIR_s0,pb,early,pb_olympiadbench_q8,661,0.291981845688351,1000
R_RANDOM_DIR_s0,pb,late,pb_olympiadbench_q8,661,0.4236006051437216,1000
R_RANDOM_DIR_s0,pb,f1,pb_olympiadbench_q8,661,0.32561465384222493,1000
R_RANDOM_DIR_s0,pb,clean_acc,pb_olympiadbench_q8,339,0.6076696165191741,1000
R_RANDOM_DIR_s0,pb,gated_err_acc,pb_olympiadbench_q8,661,0.22239031770045387,1000
R_RANDOM_DIR_s0,pb,sla,pb_omnimath_q4,759,0.2898550724637681,1000
R_RANDOM_DIR_s0,pb,tol1,pb_omnimath_q4,759,0.5375494071146245,1000
R_RANDOM_DIR_s0,pb,early,pb_omnimath_q4,759,0.23715415019762845,1000
R_RANDOM_DIR_s0,pb,late,pb_omnimath_q4,759,0.47299077733860345,1000
R_RANDOM_DIR_s0,pb,f1,pb_omnimath_q4,759,0.3199773667645083,1000
R_RANDOM_DIR_s0,pb,clean_acc,pb_omnimath_q4,241,0.7219917012448133,1000
R_RANDOM_DIR_s0,pb,gated_err_acc,pb_omnimath_q4,759,0.20553359683794467,1000
R_RANDOM_DIR_s0,pb,sla,pb_omnimath_q8,759,0.2727272727272727,1000
R_RANDOM_DIR_s0,pb,tol1,pb_omnimath_q8,759,0.5085638998682477,1000
R_RANDOM_DIR_s0,pb,early,pb_omnimath_q8,759,0.22266139657444006,1000
R_RANDOM_DIR_s0,pb,late,pb_omnimath_q8,759,0.5046113306982872,1000
R_RANDOM_DIR_s0,pb,f1,pb_omnimath_q8,759,0.2945184193540676,1000
R_RANDOM_DIR_s0,pb,clean_acc,pb_omnimath_q8,241,0.7302904564315352,1000
R_RANDOM_DIR_s0,pb,gated_err_acc,pb_omnimath_q8,759,0.1844532279314888,1000
R_RANDOM_DIR_s0,pb,sla,macro8,4442,0.3336515021955396,6800
R_RANDOM_DIR_s0,pb,tol1,macro8,4442,0.5708998185277538,6800
R_RANDOM_DIR_s0,pb,early,macro8,4442,0.2481865094630667,6800
R_RANDOM_DIR_s0,pb,late,macro8,4442,0.41816198834139373,6800
R_RANDOM_DIR_s0,pb,f1,macro8,4442,0.3548052409468456,6800
R_RANDOM_DIR_s0,pb,sla,q4,2221,0.33615250379211437,3400
R_RANDOM_DIR_s0,pb,tol1,q4,2221,0.5804492168943264,3400
R_RANDOM_DIR_s0,pb,early,q4,2221,0.2558691399956282,3400
R_RANDOM_DIR_s0,pb,late,q4,2221,0.4079783562122574,3400
R_RANDOM_DIR_s0,pb,f1,q4,2221,0.35950117199546916,3400
R_RANDOM_DIR_s0,pb,sla,q8,2221,0.3311505005989647,3400
R_RANDOM_DIR_s0,pb,tol1,q8,2221,0.5613504201611812,3400
R_RANDOM_DIR_s0,pb,early,q8,2221,0.24050387893050526,3400
R_RANDOM_DIR_s0,pb,late,q8,2221,0.42834562047053004,3400
R_RANDOM_DIR_s0,pb,f1,q8,2221,0.3501093098982221,3400
R_RANDOM_DIR_s0,prm,within_auc,all,6030,0.7578417885261081,6969
R_RANDOM_DIR_s0,prm,step_auroc_mean_folds,all,94203,0.7147555937279562,6969
R_RANDOM_DIR_s0,prm,step_auprc_mean_folds,all,94203,0.31356794411180333,6969
R_RANDOM_DIR_s0,prm,prmscore_inner_raw,all,6211,0.6308117706152863,6969
R_RANDOM_DIR_s0,prm,prmscore_q80_raw,all,6211,0.6299718275172066,6969
R_RANDOM_DIR_s0,prm,prmscore_inner_answer_z,all,6211,0.6302315124618938,6969
R_RANDOM_DIR_s0,prm,prmscore_q80_answer_z,all,6211,0.6297415610546424,6969
R_RANDOM_DIR_s0,prm,within_auc,kind=single,1964,0.8317278368560127,1964
R_RANDOM_DIR_s0,prm,within_auc,kind=multi,4066,0.7221526102378806,4066
R_RANDOM_DIR_s0,pb,sla,depth=2-5,1312,0.4260670731707317,1312
R_RANDOM_DIR_s0,prm,within_auc,depth=2-5,395,0.7921940928270041,395
R_RANDOM_DIR_s0,pb,sla,depth=6-10,2308,0.2967937608318891,2308
R_RANDOM_DIR_s0,prm,within_auc,depth=6-10,2527,0.7772430920660047,2527
R_RANDOM_DIR_s0,pb,sla,depth=11+,822,0.16180048661800486,822
R_RANDOM_DIR_s0,prm,within_auc,depth=11+,3108,0.7377014235826806,3108
R_RANDOM_DIR_s1,pb,sla,pb_gsm8k_q4,207,0.42028985507246375,400
R_RANDOM_DIR_s1,pb,tol1,pb_gsm8k_q4,207,0.6376811594202898,400
R_RANDOM_DIR_s1,pb,early,pb_gsm8k_q4,207,0.28019323671497587,400
R_RANDOM_DIR_s1,pb,late,pb_gsm8k_q4,207,0.2995169082125604,400
R_RANDOM_DIR_s1,pb,f1,pb_gsm8k_q4,207,0.4042990264669981,400
R_RANDOM_DIR_s1,pb,clean_acc,pb_gsm8k_q4,193,0.5025906735751295,400
R_RANDOM_DIR_s1,pb,gated_err_acc,pb_gsm8k_q4,207,0.33816425120772947,400
R_RANDOM_DIR_s1,pb,sla,pb_gsm8k_q8,207,0.4492753623188406,400
R_RANDOM_DIR_s1,pb,tol1,pb_gsm8k_q8,207,0.6666666666666666,400
R_RANDOM_DIR_s1,pb,early,pb_gsm8k_q8,207,0.2608695652173913,400
R_RANDOM_DIR_s1,pb,late,pb_gsm8k_q8,207,0.2898550724637681,400
R_RANDOM_DIR_s1,pb,f1,pb_gsm8k_q8,207,0.4205866076369673,400
R_RANDOM_DIR_s1,pb,clean_acc,pb_gsm8k_q8,193,0.49222797927461137,400
R_RANDOM_DIR_s1,pb,gated_err_acc,pb_gsm8k_q8,207,0.3671497584541063,400
R_RANDOM_DIR_s1,pb,sla,pb_math_q4,594,0.3265993265993266,1000
R_RANDOM_DIR_s1,pb,tol1,pb_math_q4,594,0.5740740740740741,1000
R_RANDOM_DIR_s1,pb,early,pb_math_q4,594,0.2760942760942761,1000
R_RANDOM_DIR_s1,pb,late,pb_math_q4,594,0.39730639730639733,1000
R_RANDOM_DIR_s1,pb,f1,pb_math_q4,594,0.381563126252505,1000
R_RANDOM_DIR_s1,pb,clean_acc,pb_math_q4,406,0.5862068965517241,1000
R_RANDOM_DIR_s1,pb,gated_err_acc,pb_math_q4,594,0.2828282828282828,1000
R_RANDOM_DIR_s1,pb,sla,pb_math_q8,594,0.32154882154882153,1000
R_RANDOM_DIR_s1,pb,tol1,pb_math_q8,594,0.5589225589225589,1000
R_RANDOM_DIR_s1,pb,early,pb_math_q8,594,0.27441077441077444,1000
R_RANDOM_DIR_s1,pb,late,pb_math_q8,594,0.40404040404040403,1000
R_RANDOM_DIR_s1,pb,f1,pb_math_q8,594,0.3644877244303959,1000
R_RANDOM_DIR_s1,pb,clean_acc,pb_math_q8,406,0.5788177339901478,1000
R_RANDOM_DIR_s1,pb,gated_err_acc,pb_math_q8,594,0.265993265993266,1000
R_RANDOM_DIR_s1,pb,sla,pb_olympiadbench_q4,661,0.2617246596066566,1000
R_RANDOM_DIR_s1,pb,tol1,pb_olympiadbench_q4,661,0.4977307110438729,1000
R_RANDOM_DIR_s1,pb,early,pb_olympiadbench_q4,661,0.40242057488653554,1000
R_RANDOM_DIR_s1,pb,late,pb_olympiadbench_q4,661,0.3358547655068079,1000
R_RANDOM_DIR_s1,pb,f1,pb_olympiadbench_q4,661,0.30754869002306,1000
R_RANDOM_DIR_s1,pb,clean_acc,pb_olympiadbench_q4,339,0.5958702064896755,1000
R_RANDOM_DIR_s1,pb,gated_err_acc,pb_olympiadbench_q4,661,0.20726172465960666,1000
R_RANDOM_DIR_s1,pb,sla,pb_olympiadbench_q8,661,0.264750378214826,1000
R_RANDOM_DIR_s1,pb,tol1,pb_olympiadbench_q8,661,0.48714069591527986,1000
R_RANDOM_DIR_s1,pb,early,pb_olympiadbench_q8,661,0.3918305597579425,1000
R_RANDOM_DIR_s1,pb,late,pb_olympiadbench_q8,661,0.3434190620272315,1000
R_RANDOM_DIR_s1,pb,f1,pb_olympiadbench_q8,661,0.3157774576685783,1000
R_RANDOM_DIR_s1,pb,clean_acc,pb_olympiadbench_q8,339,0.6076696165191741,1000
R_RANDOM_DIR_s1,pb,gated_err_acc,pb_olympiadbench_q8,661,0.21331316187594554,1000
R_RANDOM_DIR_s1,pb,sla,pb_omnimath_q4,759,0.2845849802371542,1000
R_RANDOM_DIR_s1,pb,tol1,pb_omnimath_q4,759,0.5217391304347826,1000
R_RANDOM_DIR_s1,pb,early,pb_omnimath_q4,759,0.30039525691699603,1000
R_RANDOM_DIR_s1,pb,late,pb_omnimath_q4,759,0.4150197628458498,1000
R_RANDOM_DIR_s1,pb,f1,pb_omnimath_q4,759,0.31837847728439805,1000
R_RANDOM_DIR_s1,pb,clean_acc,pb_omnimath_q4,241,0.7219917012448133,1000
R_RANDOM_DIR_s1,pb,gated_err_acc,pb_omnimath_q4,759,0.20421607378129117,1000
R_RANDOM_DIR_s1,pb,sla,pb_omnimath_q8,759,0.2608695652173913,1000
R_RANDOM_DIR_s1,pb,tol1,pb_omnimath_q8,759,0.5072463768115942,1000
R_RANDOM_DIR_s1,pb,early,pb_omnimath_q8,759,0.31488801054018445,1000
R_RANDOM_DIR_s1,pb,late,pb_omnimath_q8,759,0.42424242424242425,1000
R_RANDOM_DIR_s1,pb,f1,pb_omnimath_q8,759,0.30285588830409005,1000
R_RANDOM_DIR_s1,pb,clean_acc,pb_omnimath_q8,241,0.7302904564315352,1000
R_RANDOM_DIR_s1,pb,gated_err_acc,pb_omnimath_q8,759,0.19104084321475626,1000
R_RANDOM_DIR_s1,pb,sla,macro8,4442,0.3237053686019351,6800
R_RANDOM_DIR_s1,pb,tol1,macro8,4442,0.5564001716611399,6800
R_RANDOM_DIR_s1,pb,early,macro8,4442,0.31263778181738455,6800
R_RANDOM_DIR_s1,pb,late,macro8,4442,0.3636568495806804,6800
R_RANDOM_DIR_s1,pb,f1,macro8,4442,0.3519371247583741,6800
R_RANDOM_DIR_s1,pb,sla,q4,2221,0.3232997053789003,3400
R_RANDOM_DIR_s1,pb,tol1,q4,2221,0.5578062687432549,3400
R_RANDOM_DIR_s1,pb,early,q4,2221,0.3147758361531959,3400
R_RANDOM_DIR_s1,pb,late,q4,2221,0.36192445846790383,3400
R_RANDOM_DIR_s1,pb,f1,q4,2221,0.3529473300067403,3400
R_RANDOM_DIR_s1,pb,sla,q8,2221,0.32411103182496986,3400
R_RANDOM_DIR_s1,pb,tol1,q8,2221,0.5549940745790249,3400
R_RANDOM_DIR_s1,pb,early,q8,2221,0.3104997274815732,3400
R_RANDOM_DIR_s1,pb,late,q8,2221,0.365389240693457,3400
R_RANDOM_DIR_s1,pb,f1,q8,2221,0.3509269195100079,3400
R_RANDOM_DIR_s1,prm,within_auc,all,6030,0.739484777493843,6969
R_RANDOM_DIR_s1,prm,step_auroc_mean_folds,all,94203,0.6953931433710672,6969
R_RANDOM_DIR_s1,prm,step_auprc_mean_folds,all,94203,0.31406854799726974,6969
R_RANDOM_DIR_s1,prm,prmscore_inner_raw,all,6211,0.6279870525099394,6969
R_RANDOM_DIR_s1,prm,prmscore_q80_raw,all,6211,0.623654536500978,6969
R_RANDOM_DIR_s1,prm,prmscore_inner_answer_z,all,6211,0.6269256570928238,6969
R_RANDOM_DIR_s1,prm,prmscore_q80_answer_z,all,6211,0.6253203948114368,6969
R_RANDOM_DIR_s1,prm,within_auc,kind=single,1964,0.8201714682269521,1964
R_RANDOM_DIR_s1,prm,within_auc,kind=multi,4066,0.7005106848721449,4066
R_RANDOM_DIR_s1,pb,sla,depth=2-5,1312,0.42301829268292684,1312
R_RANDOM_DIR_s1,prm,within_auc,depth=2-5,395,0.7689873417721519,395
R_RANDOM_DIR_s1,pb,sla,depth=6-10,2308,0.2837954939341421,2308
R_RANDOM_DIR_s1,prm,within_auc,depth=6-10,2527,0.7602611007468546,2527
R_RANDOM_DIR_s1,pb,sla,depth=11+,822,0.14233576642335766,822
R_RANDOM_DIR_s1,prm,within_auc,depth=11+,3108,0.7188427949487043,3108
R_RANDOM_DIR_s2,pb,sla,pb_gsm8k_q4,207,0.4396135265700483,400
R_RANDOM_DIR_s2,pb,tol1,pb_gsm8k_q4,207,0.6618357487922706,400
R_RANDOM_DIR_s2,pb,early,pb_gsm8k_q4,207,0.2560386473429952,400
R_RANDOM_DIR_s2,pb,late,pb_gsm8k_q4,207,0.30434782608695654,400
R_RANDOM_DIR_s2,pb,f1,pb_gsm8k_q4,207,0.4111258278145695,400
R_RANDOM_DIR_s2,pb,clean_acc,pb_gsm8k_q4,193,0.5025906735751295,400
R_RANDOM_DIR_s2,pb,gated_err_acc,pb_gsm8k_q4,207,0.34782608695652173,400
R_RANDOM_DIR_s2,pb,sla,pb_gsm8k_q8,207,0.4396135265700483,400
R_RANDOM_DIR_s2,pb,tol1,pb_gsm8k_q8,207,0.6618357487922706,400
R_RANDOM_DIR_s2,pb,early,pb_gsm8k_q8,207,0.25120772946859904,400
R_RANDOM_DIR_s2,pb,late,pb_gsm8k_q8,207,0.30917874396135264,400
R_RANDOM_DIR_s2,pb,f1,pb_gsm8k_q8,207,0.4173989455184534,400
R_RANDOM_DIR_s2,pb,clean_acc,pb_gsm8k_q8,193,0.49222797927461137,400
R_RANDOM_DIR_s2,pb,gated_err_acc,pb_gsm8k_q8,207,0.36231884057971014,400
R_RANDOM_DIR_s2,pb,sla,pb_math_q4,594,0.2996632996632997,1000
R_RANDOM_DIR_s2,pb,tol1,pb_math_q4,594,0.5589225589225589,1000
R_RANDOM_DIR_s2,pb,early,pb_math_q4,594,0.234006734006734,1000
R_RANDOM_DIR_s2,pb,late,pb_math_q4,594,0.4663299663299663,1000
R_RANDOM_DIR_s2,pb,f1,pb_math_q4,594,0.361132049612828,1000
R_RANDOM_DIR_s2,pb,clean_acc,pb_math_q4,406,0.5862068965517241,1000
R_RANDOM_DIR_s2,pb,gated_err_acc,pb_math_q4,594,0.2609427609427609,1000
R_RANDOM_DIR_s2,pb,sla,pb_math_q8,594,0.30976430976430974,1000
R_RANDOM_DIR_s2,pb,tol1,pb_math_q8,594,0.5454545454545454,1000
R_RANDOM_DIR_s2,pb,early,pb_math_q8,594,0.20707070707070707,1000
R_RANDOM_DIR_s2,pb,late,pb_math_q8,594,0.4831649831649832,1000
R_RANDOM_DIR_s2,pb,f1,pb_math_q8,594,0.35488966825962975,1000
R_RANDOM_DIR_s2,pb,clean_acc,pb_math_q8,406,0.5788177339901478,1000
R_RANDOM_DIR_s2,pb,gated_err_acc,pb_math_q8,594,0.2558922558922559,1000
R_RANDOM_DIR_s2,pb,sla,pb_olympiadbench_q4,661,0.28290468986384265,1000
R_RANDOM_DIR_s2,pb,tol1,pb_olympiadbench_q4,661,0.5385779122541604,1000
R_RANDOM_DIR_s2,pb,early,pb_olympiadbench_q4,661,0.3237518910741301,1000
R_RANDOM_DIR_s2,pb,late,pb_olympiadbench_q4,661,0.39334341906202724,1000
R_RANDOM_DIR_s2,pb,f1,pb_olympiadbench_q4,661,0.3238962668048322,1000
R_RANDOM_DIR_s2,pb,clean_acc,pb_olympiadbench_q4,339,0.5958702064896755,1000
R_RANDOM_DIR_s2,pb,gated_err_acc,pb_olympiadbench_q4,661,0.22239031770045387,1000
R_RANDOM_DIR_s2,pb,sla,pb_olympiadbench_q8,661,0.29954614220877457,1000
R_RANDOM_DIR_s2,pb,tol1,pb_olympiadbench_q8,661,0.529500756429652,1000
R_RANDOM_DIR_s2,pb,early,pb_olympiadbench_q8,661,0.2753403933434191,1000
R_RANDOM_DIR_s2,pb,late,pb_olympiadbench_q8,661,0.42511346444780634,1000
R_RANDOM_DIR_s2,pb,f1,pb_olympiadbench_q8,661,0.3368228823816703,1000
R_RANDOM_DIR_s2,pb,clean_acc,pb_olympiadbench_q8,339,0.6076696165191741,1000
R_RANDOM_DIR_s2,pb,gated_err_acc,pb_olympiadbench_q8,661,0.2329803328290469,1000
R_RANDOM_DIR_s2,pb,sla,pb_omnimath_q4,759,0.29117259552042163,1000
R_RANDOM_DIR_s2,pb,tol1,pb_omnimath_q4,759,0.525691699604743,1000
R_RANDOM_DIR_s2,pb,early,pb_omnimath_q4,759,0.22529644268774704,1000
R_RANDOM_DIR_s2,pb,late,pb_omnimath_q4,759,0.48353096179183136,1000
R_RANDOM_DIR_s2,pb,f1,pb_omnimath_q4,759,0.3167750325097529,1000
R_RANDOM_DIR_s2,pb,clean_acc,pb_omnimath_q4,241,0.7219917012448133,1000
R_RANDOM_DIR_s2,pb,gated_err_acc,pb_omnimath_q4,759,0.2028985507246377,1000
R_RANDOM_DIR_s2,pb,sla,pb_omnimath_q8,759,0.2779973649538867,1000
R_RANDOM_DIR_s2,pb,tol1,pb_omnimath_q8,759,0.5085638998682477,1000
R_RANDOM_DIR_s2,pb,early,pb_omnimath_q8,759,0.20685111989459815,1000
R_RANDOM_DIR_s2,pb,late,pb_omnimath_q8,759,0.5151515151515151,1000
R_RANDOM_DIR_s2,pb,f1,pb_omnimath_q8,759,0.3110749761391354,1000
R_RANDOM_DIR_s2,pb,clean_acc,pb_omnimath_q8,241,0.7302904564315352,1000
R_RANDOM_DIR_s2,pb,gated_err_acc,pb_omnimath_q8,759,0.1976284584980237,1000
R_RANDOM_DIR_s2,pb,sla,macro8,4442,0.3300344318893289,6800
R_RANDOM_DIR_s2,pb,tol1,macro8,4442,0.5662978587648061,6800
R_RANDOM_DIR_s2,pb,early,macro8,4442,0.24744545811111623,6800
R_RANDOM_DIR_s2,pb,late,macro8,4442,0.4225201099995548,6800
R_RANDOM_DIR_s2,pb,f1,macro8,4442,0.35413945613010894,6800
R_RANDOM_DIR_s2,pb,sla,q4,2221,0.32833852790440304,3400
R_RANDOM_DIR_s2,pb,tol1,q4,2221,0.5712569798934333,3400
R_RANDOM_DIR_s2,pb,early,q4,2221,0.2597734287779016,3400
R_RANDOM_DIR_s2,pb,late,q4,2221,0.41188804331769535,3400
R_RANDOM_DIR_s2,pb,f1,q4,2221,0.3532322941854957,3400
R_RANDOM_DIR_s2,pb,sla,q8,2221,0.3317303358742548,3400
R_RANDOM_DIR_s2,pb,tol1,q8,2221,0.5613387376361789,3400
R_RANDOM_DIR_s2,pb,early,q8,2221,0.23511748744433084,3400
R_RANDOM_DIR_s2,pb,late,q8,2221,0.4331521766814143,3400
R_RANDOM_DIR_s2,pb,f1,q8,2221,0.3550466180747222,3400
R_RANDOM_DIR_s2,prm,within_auc,all,6030,0.7625779432484207,6969
R_RANDOM_DIR_s2,prm,step_auroc_mean_folds,all,94203,0.7204990682598412,6969
R_RANDOM_DIR_s2,prm,step_auprc_mean_folds,all,94203,0.33234688994252426,6969
R_RANDOM_DIR_s2,prm,prmscore_inner_raw,all,6211,0.6396052767606133,6969
R_RANDOM_DIR_s2,prm,prmscore_q80_raw,all,6211,0.6403918326684114,6969
R_RANDOM_DIR_s2,prm,prmscore_inner_answer_z,all,6211,0.6396148628243294,6969
R_RANDOM_DIR_s2,prm,prmscore_q80_answer_z,all,6211,0.6405409075428875,6969
R_RANDOM_DIR_s2,prm,within_auc,kind=single,1964,0.8421737635777155,1964
R_RANDOM_DIR_s2,prm,within_auc,kind=multi,4066,0.7241307737632423,4066
R_RANDOM_DIR_s2,pb,sla,depth=2-5,1312,0.42378048780487804,1312
R_RANDOM_DIR_s2,prm,within_auc,depth=2-5,395,0.7892405063291139,395
R_RANDOM_DIR_s2,pb,sla,depth=6-10,2308,0.29332755632582325,2308
R_RANDOM_DIR_s2,prm,within_auc,depth=6-10,2527,0.7766977437327656,2527
R_RANDOM_DIR_s2,pb,sla,depth=11+,822,0.15571776155717762,822
R_RANDOM_DIR_s2,prm,within_auc,depth=11+,3108,0.7477090731580688,3108
ct7,pb,sla,pb_gsm8k_q4,207,0.4830917874396135,400
ct7,pb,tol1,pb_gsm8k_q4,207,0.6908212560386473,400
ct7,pb,early,pb_gsm8k_q4,207,0.2463768115942029,400
ct7,pb,late,pb_gsm8k_q4,207,0.27053140096618356,400
ct7,pb,f1,pb_gsm8k_q4,207,0.43694923843576683,400
ct7,pb,clean_acc,pb_gsm8k_q4,193,0.5025906735751295,400
ct7,pb,gated_err_acc,pb_gsm8k_q4,207,0.3864734299516908,400
ct7,pb,sla,pb_gsm8k_q8,207,0.47342995169082125,400
ct7,pb,tol1,pb_gsm8k_q8,207,0.6811594202898551,400
ct7,pb,early,pb_gsm8k_q8,207,0.23671497584541062,400
ct7,pb,late,pb_gsm8k_q8,207,0.2898550724637681,400
ct7,pb,f1,pb_gsm8k_q8,207,0.4360020397756247,400
ct7,pb,clean_acc,pb_gsm8k_q8,193,0.49222797927461137,400
ct7,pb,gated_err_acc,pb_gsm8k_q8,207,0.391304347826087,400
ct7,pb,sla,pb_math_q4,594,0.3569023569023569,1000
ct7,pb,tol1,pb_math_q4,594,0.6346801346801347,1000
ct7,pb,early,pb_math_q4,594,0.26936026936026936,1000
ct7,pb,late,pb_math_q4,594,0.37373737373737376,1000
ct7,pb,f1,pb_math_q4,594,0.400990421580765,1000
ct7,pb,clean_acc,pb_math_q4,406,0.5862068965517241,1000
ct7,pb,gated_err_acc,pb_math_q4,594,0.3047138047138047,1000
ct7,pb,sla,pb_math_q8,594,0.3686868686868687,1000
ct7,pb,tol1,pb_math_q8,594,0.622895622895623,1000
ct7,pb,early,pb_math_q8,594,0.28114478114478114,1000
ct7,pb,late,pb_math_q8,594,0.3501683501683502,1000
ct7,pb,f1,pb_math_q8,594,0.40781951817068196,1000
ct7,pb,clean_acc,pb_math_q8,406,0.5788177339901478,1000
ct7,pb,gated_err_acc,pb_math_q8,594,0.3148148148148148,1000
ct7,pb,sla,pb_olympiadbench_q4,661,0.3903177004538578,1000
ct7,pb,tol1,pb_olympiadbench_q4,661,0.5930408472012103,1000
ct7,pb,early,pb_olympiadbench_q4,661,0.29954614220877457,1000
ct7,pb,late,pb_olympiadbench_q4,661,0.3101361573373676,1000
ct7,pb,f1,pb_olympiadbench_q4,661,0.40794613258988166,1000
ct7,pb,clean_acc,pb_olympiadbench_q4,339,0.5958702064896755,1000
ct7,pb,gated_err_acc,pb_olympiadbench_q4,661,0.3101361573373676,1000
ct7,pb,sla,pb_olympiadbench_q8,661,0.3767019667170953,1000
ct7,pb,tol1,pb_olympiadbench_q8,661,0.583963691376702,1000
ct7,pb,early,pb_olympiadbench_q8,661,0.32526475037821484,1000
ct7,pb,late,pb_olympiadbench_q8,661,0.2980332829046899,1000
ct7,pb,f1,pb_olympiadbench_q8,661,0.40263815702239886,1000
ct7,pb,clean_acc,pb_olympiadbench_q8,339,0.6076696165191741,1000
ct7,pb,gated_err_acc,pb_olympiadbench_q8,661,0.3010590015128593,1000
ct7,pb,sla,pb_omnimath_q4,759,0.3715415019762846,1000
ct7,pb,tol1,pb_omnimath_q4,759,0.5981554677206851,1000
ct7,pb,early,pb_omnimath_q4,759,0.24110671936758893,1000
ct7,pb,late,pb_omnimath_q4,759,0.38735177865612647,1000
ct7,pb,f1,pb_omnimath_q4,759,0.3986735001507386,1000
ct7,pb,clean_acc,pb_omnimath_q4,241,0.7219917012448133,1000
ct7,pb,gated_err_acc,pb_omnimath_q4,759,0.2753623188405797,1000
ct7,pb,sla,pb_omnimath_q8,759,0.3702239789196311,1000
ct7,pb,tol1,pb_omnimath_q8,759,0.6060606060606061,1000
ct7,pb,early,pb_omnimath_q8,759,0.25559947299077734,1000
ct7,pb,late,pb_omnimath_q8,759,0.37417654808959155,1000
ct7,pb,f1,pb_omnimath_q8,759,0.4040806601832398,1000
ct7,pb,clean_acc,pb_omnimath_q8,241,0.7302904564315352,1000
ct7,pb,gated_err_acc,pb_omnimath_q8,759,0.27931488801054016,1000
ct7,pb,sla,macro8,4442,0.3988620140983161,6800
ct7,pb,tol1,macro8,4442,0.6263471307829329,6800
ct7,pb,early,macro8,4442,0.26938924036125245,6800
ct7,pb,late,macro8,4442,0.3317487455404314,6800
ct7,pb,f1,macro8,4442,0.41188745848863717,6800
ct7,pb,sla,q4,2221,0.4004633366930282,3400
ct7,pb,tol1,q4,2221,0.6291744264101693,3400
ct7,pb,early,q4,2221,0.2640974856327089,3400
ct7,pb,late,q4,2221,0.33543917767426285,3400
ct7,pb,f1,q4,2221,0.41113982318928805,3400
ct7,pb,sla,q8,2221,0.39726069150360405,3400
ct7,pb,tol1,q8,2221,0.6235198351556965,3400
ct7,pb,early,q8,2221,0.274680995089796,3400
ct7,pb,late,q8,2221,0.32805831340659997,3400
ct7,pb,f1,q8,2221,0.41263509378798635,3400
ct7,prm,within_auc,all,6030,0.7723966352864217,6969
ct7,prm,step_auroc_mean_folds,all,94203,0.7233245522013749,6969
ct7,prm,step_auprc_mean_folds,all,94203,0.3413651214271107,6969
ct7,prm,prmscore_q80_raw,all,6211,0.6425309772481037,6969
ct7,prm,within_auc,kind=single,1964,0.8520611877294726,1964
ct7,prm,within_auc,kind=multi,4066,0.7339162661279979,4066
