method,cell,answers,clean,erroneous,clean_accuracy,error_exact_accuracy,f1,valid_decisions
b12_exact1_logit,pb_omnimath_q4,1000.0,241.0,759.0,0.5062240663900415,0.25823451910408435,0.3420055208318435,1000.0
b12_exact1_logit,pb_omnimath_q8,1000.0,241.0,759.0,0.44398340248962653,0.2951251646903821,0.3545640805639178,1000.0
b12_exact4_posterior,pb_gsm8k_q4,400.0,193.0,207.0,0.5906735751295337,0.30434782608695654,0.40171155298263284,400.0
b12_exact4_posterior,pb_gsm8k_q8,400.0,193.0,207.0,0.41968911917098445,0.28019323671497587,0.336039483566396,400.0
b12_exact4_posterior,pb_math_q4,1000.0,406.0,594.0,0.5665024630541872,0.20707070707070707,0.30328369729521115,1000.0
b12_exact4_posterior,pb_math_q8,1000.0,406.0,594.0,0.4630541871921182,0.24074074074074073,0.31678548282566427,1000.0
b12_exact4_posterior,pb_olympiadbench_q4,1000.0,339.0,661.0,0.5309734513274337,0.12859304084720122,0.20704354003856693,1000.0
b12_exact4_posterior,pb_olympiadbench_q8,1000.0,339.0,661.0,0.4690265486725664,0.1437216338880484,0.22002272330012232,1000.0
b12_exact4_posterior,pb_omnimath_q4,1000.0,241.0,759.0,0.5062240663900415,0.14097496706192358,0.22053469611859614,1000.0
b12_exact4_posterior,pb_omnimath_q8,1000.0,241.0,759.0,0.44398340248962653,0.14756258234519104,0.22150547571738827,1000.0
b12_exact4_logit,pb_gsm8k_q4,400.0,193.0,207.0,0.5906735751295337,0.33816425120772947,0.43009593618626707,400.0
b12_exact4_logit,pb_gsm8k_q8,400.0,193.0,207.0,0.41968911917098445,0.3140096618357488,0.35923853711790393,400.0
b12_exact4_logit,pb_math_q4,1000.0,406.0,594.0,0.5665024630541872,0.20707070707070707,0.30328369729521115,1000.0
b12_exact4_logit,pb_math_q8,1000.0,406.0,594.0,0.4630541871921182,0.24074074074074073,0.31678548282566427,1000.0
b12_exact4_logit,pb_olympiadbench_q4,1000.0,339.0,661.0,0.5309734513274337,0.12859304084720122,0.20704354003856693,1000.0
b12_exact4_logit,pb_olympiadbench_q8,1000.0,339.0,661.0,0.4690265486725664,0.14523449319213314,0.22179115538022276,1000.0
b12_exact4_logit,pb_omnimath_q4,1000.0,241.0,759.0,0.5062240663900415,0.14492753623188406,0.22534170668636866,1000.0
b12_exact4_logit,pb_omnimath_q8,1000.0,241.0,759.0,0.44398340248962653,0.1541501976284585,0.22884562654236357,1000.0
