endpoint,a,b,contrast,delta,ci95,p_bootstrap,draws,p_holm
pb_sla,top5__all__soft__spectral,top5__all__soft__equal,learned_minus_equal,-0.06517997677226117,"[-0.0795368134691309, -0.0507954243037307]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top5__all__soft__spectral,ct7,new_minus_ct7,-0.13914713636396858,"[-0.15903327194518377, -0.1190653673524547]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top5__all__soft__spectral,mindgap,new_minus_mindgap,0.03721060004770452,"[0.015177619271168634, 0.05892491462352315]",0.000999900009999,10000,0.417958204179582
pb_sla,top5__all__soft__continuous_lsml,top5__all__soft__equal,learned_minus_equal,-0.06729670081064537,"[-0.08247122176763827, -0.05234495479076332]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top5__all__soft__continuous_lsml,ct7,new_minus_ct7,-0.14126386040235278,"[-0.16109836535658356, -0.12123054281816668]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top5__all__soft__continuous_lsml,mindgap,new_minus_mindgap,0.03509387600932032,"[0.013269231813291628, 0.05674755890652076]",0.0013998600139986002,10000,0.5669433056694331
pb_sla,top5__all__hard__continuous_lsml,top5__all__hard__equal,learned_minus_equal,-0.05225684789751092,"[-0.06431454961209945, -0.04055380323389694]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top5__all__hard__continuous_lsml,ct7,new_minus_ct7,-0.238646814236336,"[-0.26373340686119284, -0.2138461119969154]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top5__all__hard__continuous_lsml,mindgap,new_minus_mindgap,-0.06228907782466289,"[-0.08454079341465914, -0.03998009005839796]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top5__all__hard__ds,top5__all__hard__equal,learned_minus_equal,0.11734307379081435,"[0.09528231113678173, 0.139416077708862]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top5__all__hard__ds,ct7,new_minus_ct7,-0.06904689254801072,"[-0.0879278953176237, -0.05057710533113193]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top5__all__hard__ds,mindgap,new_minus_mindgap,0.10731084386366238,"[0.08643927892917405, 0.12828005639879683]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top5__all__hard__hem,top5__all__hard__equal,learned_minus_equal,0.11459817872203584,"[0.09256998842157582, 0.1366570135127874]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top5__all__hard__hem,ct7,new_minus_ct7,-0.07179178761678923,"[-0.09046540509687927, -0.053713948364222774]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top5__all__hard__hem,mindgap,new_minus_mindgap,0.10456594879488387,"[0.08364507946297896, 0.12538888380070387]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top5__all__pmf__equal,ct7,new_minus_ct7,-0.07396715959170741,"[-0.09099014700910477, -0.0571796381202831]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top5__all__pmf__equal,mindgap,new_minus_mindgap,0.10239057681996569,"[0.08119174056309741, 0.12376617829232328]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top5__all__pmf__spectral,top5__all__pmf__equal,learned_minus_equal,0.003114403368465135,"[-0.004497170531371826, 0.010726180733987303]",0.4256574342565743,10000,1.0
pb_sla,top5__all__pmf__spectral,ct7,new_minus_ct7,-0.07085275622324227,"[-0.0870420202395672, -0.0548743889474226]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top5__all__pmf__spectral,mindgap,new_minus_mindgap,0.10550498018843082,"[0.0842688772025144, 0.1267213049163885]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top5__all__pmf__continuous_lsml,top5__all__pmf__equal,learned_minus_equal,0.00186373646792648,"[-0.004998079516371862, 0.008658916018905395]",0.5841415858414158,10000,1.0
pb_sla,top5__all__pmf__continuous_lsml,ct7,new_minus_ct7,-0.07210342312378093,"[-0.08880535603535421, -0.05580891027111295]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top5__all__pmf__continuous_lsml,mindgap,new_minus_mindgap,0.10425431328789217,"[0.08297992943244867, 0.12535756938978038]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top5__all__pmf__equal,top5__all__soft__equal,pmf_minus_cumulative,0.0,"[0.0, 0.0]",1.0,10000,1.0
pb_sla,top5__all__pmf__spectral,top5__all__soft__spectral,pmf_minus_cumulative,0.06829438014072631,"[0.05256620662907025, 0.08383432644494092]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top5__all__pmf__continuous_lsml,top5__all__soft__continuous_lsml,pmf_minus_cumulative,0.06916043727857185,"[0.05362915282426054, 0.0848363954303242]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top5__all__hard__ds,top5__all__hard__spectral,em_minus_spectral_initialization,0.1128535514100863,"[0.09099543739353184, 0.13440135831737546]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top5__all__hard__hem,top5__all__hard__spectral,em_minus_spectral_initialization,0.11010865634130779,"[0.08799641890917134, 0.1318566044456575]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top5__all__hard__hem,top5__all__hard__ds,hierarchical_minus_ds,-0.002744895068778508,"[-0.007848002329884179, 0.0021494259489475164]",0.2820717928207179,10000,1.0
pb_sla,top30__all__soft__equal,top30__all__hard__equal,soft_minus_binary,0.02669897133983168,"[0.015580258756962088, 0.03821716699691736]",0.00019998000199980003,10000,0.1463853614638536
pb_sla,top30__all__soft__spectral,top30__all__hard__spectral,soft_minus_binary,0.010601254714258823,"[0.0011164640211126827, 0.02008555611324236]",0.029497050294970503,10000,1.0
pb_sla,top30__all__soft__continuous_lsml,top30__all__hard__continuous_lsml,soft_minus_binary,0.03269826629114264,"[0.0218072962400086, 0.043940965300040685]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top30__all__hard__continuous_lsml,top30__all__hard__binary_lsml,continuous_core_bridge,0.005791943974375102,"[-0.0038042892189794975, 0.01554500066116639]",0.24597540245975402,10000,1.0
pb_sla,top30__all__hard__equal,ct7,new_minus_ct7,-0.07088048145734127,"[-0.08856038117040356, -0.0533451899965931]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top30__all__hard__equal,mindgap,new_minus_mindgap,0.10547725495433183,"[0.08251606687000344, 0.12815613729342598]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top30__all__hard__equal,top5__all__hard__equal,top30_minus_top5,0.1155094848814838,"[0.09783888836625464, 0.13391293191385553]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top30__all__hard__spectral,top30__all__hard__equal,learned_minus_equal,0.011437496498010846,"[0.0040721914679965774, 0.019012976123380945]",0.0032996700329967,10000,1.0
pb_sla,top30__all__hard__spectral,ct7,new_minus_ct7,-0.059442984959330425,"[-0.07561399319469371, -0.0435452432084679]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top30__all__hard__spectral,mindgap,new_minus_mindgap,0.11691475145234267,"[0.09407104684301874, 0.13972892764768624]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top30__all__hard__spectral,top5__all__hard__spectral,top30_minus_top5,0.12245745899876659,"[0.10396483249482162, 0.14178395449928755]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top30__all__hard__binary_lsml,top30__all__hard__equal,learned_minus_equal,-0.014014559083788847,"[-0.024867848328664004, -0.0036269459223028594]",0.009999000099990002,10000,1.0
pb_sla,top30__all__hard__binary_lsml,ct7,new_minus_ct7,-0.08489504054113012,"[-0.10293315962526638, -0.06755216506178928]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top30__all__hard__binary_lsml,mindgap,new_minus_mindgap,0.09146269587054298,"[0.0682669726121894, 0.11395536147083343]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top30__all__hard__binary_lsml,top5__all__hard__binary_lsml,top30_minus_top5,-0.009940458433354615,"[-0.027076078740643033, 0.007361488361541761]",0.26137386261373863,10000,1.0
pb_sla,top30__all__soft__equal,ct7,new_minus_ct7,-0.04418151011750959,"[-0.05928896911329682, -0.029109557619234463]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top30__all__soft__equal,mindgap,new_minus_mindgap,0.1321762262941635,"[0.10926611172345141, 0.1547333372595138]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top30__all__soft__equal,top5__all__soft__equal,top30_minus_top5,0.029785649474197817,"[0.01725725087867896, 0.04269396573331871]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top30__all__soft__spectral,top30__all__soft__equal,learned_minus_equal,-0.004660220127562009,"[-0.009946693983918616, 0.00042967295190474456]",0.0780921907809219,10000,1.0
pb_sla,top30__all__soft__spectral,ct7,new_minus_ct7,-0.0488417302450716,"[-0.06441126337015718, -0.033238352702380604]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top30__all__soft__spectral,mindgap,new_minus_mindgap,0.1275160061666015,"[0.10422060678816375, 0.1502171787810186]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top30__all__soft__spectral,top5__all__soft__spectral,top30_minus_top5,0.09030540611889698,"[0.07333562544218498, 0.10742205799375772]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top30__all__soft__continuous_lsml,top30__all__soft__equal,learned_minus_equal,-0.0022233201581027817,"[-0.006724097847092235, 0.0020167659984226946]",0.31426857314268575,10000,1.0
pb_sla,top30__all__soft__continuous_lsml,ct7,new_minus_ct7,-0.046404830275612374,"[-0.061802856197507874, -0.031391602747633196]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top30__all__soft__continuous_lsml,mindgap,new_minus_mindgap,0.12995290613606073,"[0.10701332454857725, 0.15225513474194535]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top30__all__soft__continuous_lsml,top5__all__soft__continuous_lsml,top30_minus_top5,0.0948590301267404,"[0.07800674312300075, 0.11185963229572485]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top30__all__hard__continuous_lsml,top30__all__hard__equal,learned_minus_equal,-0.008222615109413745,"[-0.01473539273464044, -0.0019373655896503688]",0.0108989101089891,10000,1.0
pb_sla,top30__all__hard__continuous_lsml,ct7,new_minus_ct7,-0.07910309656675502,"[-0.0963388873476948, -0.06199829535409007]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top30__all__hard__continuous_lsml,mindgap,new_minus_mindgap,0.09725463984491808,"[0.07419021575496113, 0.11999624959762274]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top30__all__hard__continuous_lsml,top5__all__hard__continuous_lsml,top30_minus_top5,0.15954371766958098,"[0.13838990286505404, 0.18090736242982156]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top30__all__hard__ds,top30__all__hard__equal,learned_minus_equal,0.03211584258910449,"[0.018376349411961326, 0.04612427370799669]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top30__all__hard__ds,ct7,new_minus_ct7,-0.03876463886823678,"[-0.054897932429261935, -0.023390079444806037]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top30__all__hard__ds,mindgap,new_minus_mindgap,0.13759309754343632,"[0.11471184688647824, 0.1600773103174901]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top30__all__hard__ds,top5__all__hard__ds,top30_minus_top5,0.03028225367977394,"[0.014550723626856913, 0.046258802268038794]",0.00029997000299970003,10000,0.1463853614638536
pb_sla,top30__all__hard__hem,top30__all__hard__equal,learned_minus_equal,0.014853057089786681,"[0.004184164741064744, 0.025826730852804222]",0.007699230076992301,10000,1.0
pb_sla,top30__all__hard__hem,ct7,new_minus_ct7,-0.05602742436755459,"[-0.0713950141353418, -0.04097840671287111]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top30__all__hard__hem,mindgap,new_minus_mindgap,0.12033031204411851,"[0.09768042263667519, 0.14221372327373963]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top30__all__hard__hem,top5__all__hard__hem,top30_minus_top5,0.015764363249234636,"[-0.0012138261601316754, 0.0327560436231562]",0.0684931506849315,10000,1.0
pb_sla,top30__all__pmf__equal,ct7,new_minus_ct7,-0.04418151011750959,"[-0.05928896911329682, -0.029109557619234463]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top30__all__pmf__equal,mindgap,new_minus_mindgap,0.1321762262941635,"[0.10926611172345141, 0.1547333372595138]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top30__all__pmf__equal,top5__all__pmf__equal,top30_minus_top5,0.029785649474197817,"[0.01725725087867896, 0.04269396573331871]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top30__all__pmf__spectral,top30__all__pmf__equal,learned_minus_equal,0.0012232185035250254,"[-0.004283858123159318, 0.006826507158513152]",0.6699330066993301,10000,1.0
pb_sla,top30__all__pmf__spectral,ct7,new_minus_ct7,-0.04295829161398457,"[-0.05816621616443909, -0.027960532341960824]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top30__all__pmf__spectral,mindgap,new_minus_mindgap,0.13339944479768853,"[0.11037448537263589, 0.15592966801893407]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top30__all__pmf__spectral,top5__all__pmf__spectral,top30_minus_top5,0.027894464609257708,"[0.015309187401574016, 0.04042121773918694]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top30__all__pmf__continuous_lsml,top30__all__pmf__equal,learned_minus_equal,-0.0019090962243629161,"[-0.007833519780991206, 0.0039905501503880465]",0.5196480351964804,10000,1.0
pb_sla,top30__all__pmf__continuous_lsml,ct7,new_minus_ct7,-0.04609060634187251,"[-0.06196762302252478, -0.03033538008612398]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top30__all__pmf__continuous_lsml,mindgap,new_minus_mindgap,0.1302671300698006,"[0.10710292661367132, 0.15305034328004422]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,top30__all__pmf__continuous_lsml,top5__all__pmf__continuous_lsml,top30_minus_top5,0.02601281678190842,"[0.012579294533001108, 0.039900841763949535]",0.00019998000199980003,10000,0.1463853614638536
pb_sla,top30__all__pmf__equal,top30__all__soft__equal,pmf_minus_cumulative,0.0,"[0.0, 0.0]",1.0,10000,1.0
pb_sla,top30__all__pmf__spectral,top30__all__soft__spectral,pmf_minus_cumulative,0.005883438631087035,"[-0.0001454654139657285, 0.01212873061312927]",0.059494050594940506,10000,1.0
pb_sla,top30__all__pmf__continuous_lsml,top30__all__soft__continuous_lsml,pmf_minus_cumulative,0.00031422393373986557,"[-0.005180170913981636, 0.0060167119132543325]",0.9154084591540846,10000,1.0
pb_sla,top30__all__hard__ds,top30__all__hard__spectral,em_minus_spectral_initialization,0.020678346091093647,"[0.009882599268949145, 0.031741771491976184]",0.00019998000199980003,10000,0.1463853614638536
pb_sla,top30__all__hard__hem,top30__all__hard__spectral,em_minus_spectral_initialization,0.0034155605917758347,"[-0.00537850509099128, 0.012158498174967653]",0.44785521447855214,10000,1.0
pb_sla,top30__all__hard__hem,top30__all__hard__ds,hierarchical_minus_ds,-0.017262785499317812,"[-0.026074132729051857, -0.008371291974754927]",0.00019998000199980003,10000,0.1463853614638536
pb_sla,onset80__all__soft__equal,onset80__all__hard__equal,soft_minus_binary,-0.021440617005637125,"[-0.028921432471523484, -0.014234122912782187]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,onset80__all__soft__spectral,onset80__all__hard__spectral,soft_minus_binary,-0.018854238851936683,"[-0.02535219230312738, -0.013060016130862693]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,onset80__all__soft__continuous_lsml,onset80__all__hard__continuous_lsml,soft_minus_binary,-0.0017354224788612704,"[-0.0034490668653312006, -0.0003727015922541245]",0.028097190280971903,10000,1.0
pb_sla,onset80__all__hard__continuous_lsml,onset80__all__hard__binary_lsml,continuous_core_bridge,-0.1338597833450823,"[-0.1518216824022191, -0.11732328658522431]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,onset80__all__hard__equal,ct7,new_minus_ct7,-0.21851754682034885,"[-0.24248621095991943, -0.19428069177334972]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,onset80__all__hard__equal,mindgap,new_minus_mindgap,-0.04215981040867575,"[-0.06411472699453655, -0.020353015810019342]",0.00019998000199980003,10000,0.1463853614638536
pb_sla,onset80__all__hard__equal,top5__all__hard__equal,onset80_minus_top5,-0.03212758048152378,"[-0.042383601286134796, -0.022086039258766118]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,onset80__all__hard__spectral,onset80__all__hard__equal,learned_minus_equal,-0.017060998947797612,"[-0.022941150856291195, -0.011383709683557477]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,onset80__all__hard__spectral,ct7,new_minus_ct7,-0.23557854576814646,"[-0.26063049225140833, -0.21037176426743792]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,onset80__all__hard__spectral,mindgap,new_minus_mindgap,-0.059220809356473364,"[-0.08116897389134288, -0.03718739256183683]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,onset80__all__hard__spectral,top5__all__hard__spectral,onset80_minus_top5,-0.05367810181004945,"[-0.06530986467825643, -0.041851912995416574]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,onset80__all__hard__binary_lsml,onset80__all__hard__equal,learned_minus_equal,0.09209803698144814,"[0.07833657745064926, 0.10670792176940345]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,onset80__all__hard__binary_lsml,ct7,new_minus_ct7,-0.1264195098389007,"[-0.14782679611017802, -0.10476289784598683]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,onset80__all__hard__binary_lsml,mindgap,new_minus_mindgap,0.04993822657277239,"[0.02872033860689011, 0.07145481258160208]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,onset80__all__hard__binary_lsml,top5__all__hard__binary_lsml,onset80_minus_top5,-0.05146492773112521,"[-0.06965385274285757, -0.03325385589013399]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,onset80__all__soft__equal,ct7,new_minus_ct7,-0.23995816382598598,"[-0.265378917311852, -0.21406541962831743]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,onset80__all__soft__equal,mindgap,new_minus_mindgap,-0.06360042741431288,"[-0.08597712569721198, -0.04133890897748706]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,onset80__all__soft__equal,top5__all__soft__equal,onset80_minus_top5,-0.16599100423427857,"[-0.18914425971048662, -0.14342658324550508]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,onset80__all__soft__spectral,onset80__all__soft__equal,learned_minus_equal,-0.01447462079409717,"[-0.01982650893064364, -0.009794218437045638]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,onset80__all__soft__spectral,ct7,new_minus_ct7,-0.2544327846200831,"[-0.2803206135101081, -0.22859287522206045]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,onset80__all__soft__spectral,mindgap,new_minus_mindgap,-0.07807504820841005,"[-0.10078702130053327, -0.05555849795944303]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,onset80__all__soft__spectral,top5__all__soft__spectral,onset80_minus_top5,-0.11528564825611456,"[-0.1333226193744191, -0.09801092452292941]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,onset80__all__soft__continuous_lsml,onset80__all__soft__equal,learned_minus_equal,-0.022056551836858312,"[-0.029618666629313107, -0.014987792687383523]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,onset80__all__soft__continuous_lsml,ct7,new_minus_ct7,-0.2620147156628443,"[-0.2881226071870681, -0.23564359434782092]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,onset80__all__soft__continuous_lsml,mindgap,new_minus_mindgap,-0.08565697925117119,"[-0.10830700603344948, -0.06342161431356325]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,onset80__all__soft__continuous_lsml,top5__all__soft__continuous_lsml,onset80_minus_top5,-0.12075085526049151,"[-0.13900876929664918, -0.10286651011172052]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,onset80__all__hard__continuous_lsml,onset80__all__hard__equal,learned_minus_equal,-0.04176174636363417,"[-0.052394081054596926, -0.031493743671162915]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,onset80__all__hard__continuous_lsml,ct7,new_minus_ct7,-0.260279293183983,"[-0.2862032904850518, -0.23405493846167297]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,onset80__all__hard__continuous_lsml,mindgap,new_minus_mindgap,-0.08392155677230992,"[-0.10646649163511654, -0.061802176192275654]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,onset80__all__hard__continuous_lsml,top5__all__hard__continuous_lsml,onset80_minus_top5,-0.021632478947647027,"[-0.02938553103485666, -0.014502815212834736]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,onset80__all__hard__ds,onset80__all__hard__equal,learned_minus_equal,0.15898003583822173,"[0.13508671753791196, 0.182549143370095]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,onset80__all__hard__ds,ct7,new_minus_ct7,-0.05953751098212712,"[-0.07833095796909019, -0.04129942949806185]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,onset80__all__hard__ds,mindgap,new_minus_mindgap,0.11682022542954598,"[0.09501766342184804, 0.1386598607590132]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,onset80__all__hard__ds,top5__all__hard__ds,onset80_minus_top5,0.009509381565883601,"[-0.00591443878155147, 0.02533742758940482]",0.23717628237176283,10000,1.0
pb_sla,onset80__all__hard__hem,onset80__all__hard__equal,learned_minus_equal,0.15836079280383036,"[0.13580753955231958, 0.18131274413439105]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,onset80__all__hard__hem,ct7,new_minus_ct7,-0.06015675401651849,"[-0.07867270802471105, -0.041646908590194424]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,onset80__all__hard__hem,mindgap,new_minus_mindgap,0.11620098239515461,"[0.09509580389100107, 0.1378453972914422]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,onset80__all__hard__hem,top5__all__hard__hem,onset80_minus_top5,0.011635033600270739,"[-0.005100682023045443, 0.0281896750722846]",0.1723827617238276,10000,1.0
pb_sla,onset80__all__pmf__equal,ct7,new_minus_ct7,-0.23995816382598598,"[-0.265378917311852, -0.21406541962831743]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,onset80__all__pmf__equal,mindgap,new_minus_mindgap,-0.06360042741431288,"[-0.08597712569721198, -0.04133890897748706]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,onset80__all__pmf__equal,top5__all__pmf__equal,onset80_minus_top5,-0.16599100423427857,"[-0.18914425971048662, -0.14342658324550508]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,onset80__all__pmf__spectral,onset80__all__pmf__equal,learned_minus_equal,-0.01186999907647146,"[-0.016549682106376837, -0.007676432281659824]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,onset80__all__pmf__spectral,ct7,new_minus_ct7,-0.25182816290245746,"[-0.2779013553700388, -0.22588622142535822]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,onset80__all__pmf__spectral,mindgap,new_minus_mindgap,-0.07547042649078434,"[-0.09815047080586065, -0.05310638263770725]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,onset80__all__pmf__spectral,top5__all__pmf__spectral,onset80_minus_top5,-0.18097540667921516,"[-0.20542642316523554, -0.15716797167382945]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,onset80__all__pmf__continuous_lsml,onset80__all__pmf__equal,learned_minus_equal,0.006233928223009361,"[0.002605808407773154, 0.010619888710060579]",0.0030996900309969004,10000,1.0
pb_sla,onset80__all__pmf__continuous_lsml,ct7,new_minus_ct7,-0.23372423560297662,"[-0.25905166397162555, -0.20828593973990653]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,onset80__all__pmf__continuous_lsml,mindgap,new_minus_mindgap,-0.057366499191303516,"[-0.08023967607460432, -0.0347781969924591]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,onset80__all__pmf__continuous_lsml,top5__all__pmf__continuous_lsml,onset80_minus_top5,-0.16162081247919569,"[-0.18458562542469553, -0.1384761985835266]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,onset80__all__pmf__equal,onset80__all__soft__equal,pmf_minus_cumulative,0.0,"[0.0, 0.0]",1.0,10000,1.0
pb_sla,onset80__all__pmf__spectral,onset80__all__soft__spectral,pmf_minus_cumulative,0.0026046217176257103,"[0.0010969524099028551, 0.004477001977835686]",0.003999600039996,10000,1.0
pb_sla,onset80__all__pmf__continuous_lsml,onset80__all__soft__continuous_lsml,pmf_minus_cumulative,0.028290480059867673,"[0.02022423972409088, 0.0369848152126469]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,onset80__all__hard__ds,onset80__all__hard__spectral,em_minus_spectral_initialization,0.17604103478601935,"[0.15132379366464396, 0.2004981148065533]",9.999000099990002e-05,10000,0.1463853614638536
pb_sla,onset80__all__hard__hem,onset80__all__hard__spectral,em_minus_spectral_initialization,0.17542179175162798,"[0.15168920060692975, 0.1991730343647968]",9.999000099990002e-05,10000,0.1463853614638536
