version,world,replicate,seed,config,config_hash,arm,lambda,auroc,delta_vs_iu_pp,auprc,target_correlation,nuisance_correlation,weight_cosine_vs_iu,weight_norm,score_variance,score_spearman_vs_iu,mean_abs_percentile_rank_change_vs_iu,condition_number,score_laplacian_energy
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,0,4100000,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,dufs_liu,0.0,0.921875,0.0,0.9278848305396754,0.9768858291897681,0.02980957450503839,0.9999999999864742,0.27190407545994033,0.33935344530334033,1.0,0.0,14.661893052495413,0.02128708443899755
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,0,4100000,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,dufs_liu,0.01,0.92138671875,-0.048828125,0.92746494346684,0.9776169869715388,0.0297186322970111,0.999768829880583,0.2663437886287028,0.333992642877814,0.9998340505401941,0.0028076171875,13.95318108301568,0.020627161307124692
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,0,4100000,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,dufs_liu,0.03,0.92041015625,-0.146484375,0.9259628655281087,0.9787299898863571,0.02955898439813745,0.998228309878691,0.2568266941374082,0.3239386959059199,0.9995021516205822,0.006103515625,12.745447936262728,0.019503875542907067
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,0,4100000,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,dufs_liu,0.1,0.921142578125,-0.0732421875,0.9261860564180053,0.9806697619817996,0.029161588752206234,0.9879167203231006,0.2335359840604136,0.2936094023975256,0.9979799945065005,0.013671875,9.9130106658471,0.016760612374800976
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,0,4100000,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,dufs_liu,0.3,0.922119140625,0.0244140625,0.9267658695780725,0.9817322085838831,0.028631250985969733,0.9594112973865851,0.19727546637616392,0.22987674619295714,0.9947983427943601,0.0224609375,6.441963637093114,0.012477620328167186
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,0,4100000,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,specrage_sample,0.0,0.921875,0.0,0.9278848305396754,0.9768858291897681,0.02980957450503839,0.9999999999864742,0.27190407545994033,0.33935344530334033,1.0,0.0,14.661893052495413,0.05034910017056453
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,0,4100000,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,specrage_sample,0.01,0.92138671875,-0.048828125,0.92746494346684,0.9775087456232736,0.029732689744156465,0.9998349135935729,0.26674421336498066,0.33370643565473274,0.9998512177256912,0.00244140625,14.076252287831108,0.048991116665291864
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,0,4100000,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,specrage_sample,0.03,0.920654296875,-0.1220703125,0.9262153907806339,0.9784955694211431,0.029595223467981557,0.9987063566109421,0.25766819193902674,0.3230418711407719,0.9996337667093937,0.0050048828125,13.055709605726763,0.046592239103666444
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,0,4100000,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,specrage_sample,0.1,0.92138671875,-0.048828125,0.9264176429273823,0.9803801672598769,0.029238155468620054,0.990635015147946,0.2342483881748296,0.29065207738299803,0.9981402215711407,0.0130615234375,10.544393095135081,0.04029766920511177
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,0,4100000,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,specrage_sample,0.3,0.92138671875,-0.048828125,0.9260310651667976,0.981655240578696,0.02872480720287677,0.9656602158679396,0.1957822088671831,0.2232901095281981,0.995124519318806,0.0213623046875,7.219879712766255,0.029696302821843292
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,0,4100000,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,specrage_global,0.0,0.921875,0.0,0.9278848305396754,0.9768858291897681,0.02980957450503839,0.9999999999864742,0.27190407545994033,0.33935344530334033,1.0,0.0,14.661893052495413,0.050332043661934625
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,0,4100000,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,specrage_global,0.01,0.92138671875,-0.048828125,0.92746494346684,0.9775079578093794,0.029732791247142305,0.9998353502139535,0.2667485447319588,0.3337079390549271,0.9998512177256912,0.00244140625,14.076367429402083,0.04897595379438624
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,0,4100000,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,specrage_global,0.03,0.920654296875,-0.1220703125,0.9262153907806339,0.9784936838132859,0.0295955085682838,0.998709816713325,0.257679203212263,0.32304560740771726,0.9996337667093937,0.0050048828125,13.056004278836298,0.0465800968741224
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,0,4100000,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,specrage_global,0.1,0.92138671875,-0.048828125,0.9264176429273823,0.9803770573843109,0.029238926733359247,0.9906606054882574,0.23427078601937207,0.29065913560510814,0.9981402215711407,0.0130615234375,10.545015378103171,0.04029147807667875
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,0,4100000,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,specrage_global,0.3,0.92138671875,-0.048828125,0.9260310651667976,0.9816536652605587,0.02872628910229885,0.965755043964467,0.1958073070385567,0.22329636518944457,0.995124519318806,0.0213623046875,7.2206866042771685,0.029694824585789262
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,0,4100000,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,specrage_uniform,0.0,0.921875,0.0,0.9278848305396754,0.9768858291897681,0.02980957450503839,0.9999999999864742,0.27190407545994033,0.33935344530334033,1.0,0.0,14.661893052495413,0.050248896532784346
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,0,4100000,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,specrage_uniform,0.01,0.92138671875,-0.048828125,0.92746494346684,0.9775071101340695,0.029732900449824302,0.9998358193064218,0.2667569393153973,0.3337189000552031,0.9998512177256912,0.00244140625,14.074449086920533,0.04889706093999002
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,0,4100000,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,specrage_uniform,0.03,0.920654296875,-0.1220703125,0.9262153907806339,0.9784913010680758,0.02959586869417652,0.9987141806596128,0.2577034479198015,0.32307623563774385,0.9996337667093937,0.0050048828125,13.051101333250783,0.04650908207458175
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,0,4100000,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,specrage_uniform,0.1,0.92138671875,-0.048828125,0.9264176429273823,0.9803716453957381,0.029240266635585967,0.9907049782277437,0.23433749295533274,0.2907403033248388,0.9981402215711407,0.0130615234375,10.53470575647625,0.04024174860476841
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,0,4100000,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,specrage_uniform,0.3,0.921630859375,-0.0244140625,0.9261900563948677,0.981649845656349,0.0287298390945003,0.9659816822464661,0.19592447581596537,0.22344117183044265,0.9951931880607946,0.021240234375,7.20745581711406,0.029675217837450113
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,0,4100000,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,specrage_permuted,0.0,0.921875,0.0,0.9278848305396754,0.9768858291897681,0.02980957450503839,0.9999999999864742,0.27190407545994033,0.33935344530334033,1.0,0.0,14.661893052495413,0.05033479330173739
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,0,4100000,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,specrage_permuted,0.01,0.92138671875,-0.048828125,0.92746494346684,0.9775092654092757,0.02973262276789977,0.9998346251736527,0.2667415490080498,0.33370592791846,0.9998512177256912,0.00244140625,14.076070462596137,0.04897627358750571
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,0,4100000,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,specrage_permuted,0.03,0.920654296875,-0.1220703125,0.9262153907806339,0.9784967949207131,0.029595038122027958,0.9987041046569509,0.2576615699226401,0.3230407851365419,0.9996337667093937,0.0050048828125,13.055244572963261,0.046576700171708035
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,0,4100000,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,specrage_permuted,0.1,0.92138671875,-0.048828125,0.9264176429273823,0.9803821102817666,0.029237673098395468,0.9906189921088527,0.2342358244879168,0.29065123466504156,0.9981402215711407,0.0130615234375,10.543413140009504,0.04028175099020606
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,0,4100000,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,specrage_permuted,0.3,0.92138671875,-0.048828125,0.9260310651667976,0.9816561664473558,0.028723931260248737,0.9656041023561316,0.1957703359717079,0.22329313828156577,0.995124519318806,0.0213623046875,7.21861578767455,0.029683249958573188
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,0,4100000,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,projected_ridge,0.0,0.921875,0.0,0.9278848305396754,0.9768858291897681,0.02980957450503839,0.9999999999864742,0.27190407545994033,0.33935344530334033,1.0,0.0,14.661893052495413,0.05034910017056453
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,0,4100000,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,projected_ridge,0.01,0.92138671875,-0.048828125,0.9273198920907273,0.9779434680322288,0.029674817628121908,0.9994910869649191,0.26495154480832256,0.3344619034437612,0.9997711041933712,0.0035400390625,13.669733033614705,0.048728285955527764
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,0,4100000,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,projected_ridge,0.03,0.92041015625,-0.146484375,0.9259881890328493,0.9793893662296077,0.02944717673795343,0.9962718691991989,0.25393659619625814,0.3256004761595066,0.999181697491302,0.0078125,12.062902998342782,0.046147100916619256
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,0,4100000,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,projected_ridge,0.1,0.921630859375,-0.0244140625,0.9263984881721621,0.9813324781135522,0.02892728844179165,0.9774040465964499,0.23076494285629914,0.29993996394426525,0.9964521149972532,0.0177001953125,8.661900074897698,0.040468925434524336
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,0,4100000,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,projected_ridge,0.3,0.922119140625,0.0244140625,0.92655200331392,0.981691021468593,0.02832472329399045,0.9354033687698294,0.20005024252321618,0.24554907089521277,0.9925894982603918,0.0269775390625,5.079048902490251,0.031967950622248
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,0,4100000,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,oracle_reliability,0.0,0.921875,0.0,0.9278848305396754,0.9768858291897681,0.02980957450503839,0.9999999999864742,0.27190407545994033,0.33935344530334033,1.0,0.0,14.661893052495413,0.050248896532784346
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,0,4100000,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,oracle_reliability,0.01,0.92138671875,-0.048828125,0.92746494346684,0.9775071101340695,0.029732900449824302,0.9998358193064218,0.2667569393153973,0.3337189000552031,0.9998512177256912,0.00244140625,14.074449086920533,0.04889706093999002
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,0,4100000,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,oracle_reliability,0.03,0.920654296875,-0.1220703125,0.9262153907806339,0.9784913010680758,0.02959586869417652,0.9987141806596128,0.2577034479198015,0.32307623563774385,0.9996337667093937,0.0050048828125,13.051101333250783,0.04650908207458175
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,0,4100000,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,oracle_reliability,0.1,0.92138671875,-0.048828125,0.9264176429273823,0.9803716453957381,0.029240266635585967,0.9907049782277437,0.23433749295533274,0.2907403033248388,0.9981402215711407,0.0130615234375,10.53470575647625,0.04024174860476841
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,0,4100000,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,oracle_reliability,0.3,0.921630859375,-0.0244140625,0.9261900563948677,0.981649845656349,0.0287298390945003,0.9659816822464661,0.19592447581596537,0.22344117183044265,0.9951931880607946,0.021240234375,7.20745581711406,0.029675217837450113
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,0,4100000,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,oracle_target_graph,0.0,0.921875,0.0,0.9278848305396754,0.9768858291897681,0.02980957450503839,0.9999999999864742,0.27190407545994033,0.33935344530334033,1.0,0.0,14.661893052495413,0.01952466603813189
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,0,4100000,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,oracle_target_graph,0.01,0.92138671875,-0.048828125,0.9273198920907273,0.9778963597293082,0.029681277249598133,0.9995388848396949,0.26568691871558625,0.3357370643349397,0.9997768265885368,0.00341796875,13.433806239523381,0.018445206789249734
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,0,4100000,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,oracle_target_graph,0.03,0.92041015625,-0.146484375,0.9259881890328493,0.9792375759929715,0.029474386156538575,0.9968153178891934,0.256187051306565,0.3292119345855685,0.999261811023622,0.0074462890625,11.527461842419408,0.016900983867546796
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,0,4100000,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,oracle_target_graph,0.1,0.921142578125,-0.0732421875,0.925965171719676,0.9810465384353974,0.029042788433347837,0.9830001587199553,0.2371300411816164,0.3099929749086243,0.9972990294817797,0.0157470703125,7.7991896601341235,0.014208930459750253
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,0,4100000,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,oracle_target_graph,0.3,0.922119140625,0.0244140625,0.9267658695780725,0.9817475577457472,0.028601529608339598,0.9573187161941332,0.2119825086208581,0.2665424462415269,0.9946095037538911,0.02294921875,4.2700277993321825,0.011344566310639367
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,1,4100001,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,iu,0.0,0.8544921875,0.0,0.8766254420841559,0.9767601900344693,0.09566126202134927,0.9999999999835054,0.2462231268319345,0.3312450643406175,1.0,0.0,nan,nan
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,1,4100001,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,iu,0.01,0.8544921875,0.0,0.8766254420841559,0.9767601900344693,0.09566126202134927,0.9999999999835054,0.2462231268319345,0.3312450643406175,1.0,0.0,nan,nan
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,1,4100001,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,iu,0.03,0.8544921875,0.0,0.8766254420841559,0.9767601900344693,0.09566126202134927,0.9999999999835054,0.2462231268319345,0.3312450643406175,1.0,0.0,nan,nan
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,1,4100001,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,iu,0.1,0.8544921875,0.0,0.8766254420841559,0.9767601900344693,0.09566126202134927,0.9999999999835054,0.2462231268319345,0.3312450643406175,1.0,0.0,nan,nan
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,1,4100001,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,iu,0.3,0.8544921875,0.0,0.8766254420841559,0.9767601900344693,0.09566126202134927,0.9999999999835054,0.2462231268319345,0.3312450643406175,1.0,0.0,nan,nan
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,1,4100001,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,deployed_upcr,0.0,0.870849609375,1.6357421875,0.8915375590518666,0.9816077656114047,0.10109479693593054,0.9179313622598166,0.22601593023677055,0.32725852810956646,0.9924636055667461,0.0269775390625,nan,nan
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,1,4100001,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,deployed_upcr,0.01,0.870849609375,1.6357421875,0.8915375590518666,0.9816077656114047,0.10109479693593054,0.9179313622598166,0.22601593023677055,0.32725852810956646,0.9924636055667461,0.0269775390625,nan,nan
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,1,4100001,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,deployed_upcr,0.03,0.870849609375,1.6357421875,0.8915375590518666,0.9816077656114047,0.10109479693593054,0.9179313622598166,0.22601593023677055,0.32725852810956646,0.9924636055667461,0.0269775390625,nan,nan
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,1,4100001,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,deployed_upcr,0.1,0.870849609375,1.6357421875,0.8915375590518666,0.9816077656114047,0.10109479693593054,0.9179313622598166,0.22601593023677055,0.32725852810956646,0.9924636055667461,0.0269775390625,nan,nan
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,1,4100001,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,deployed_upcr,0.3,0.870849609375,1.6357421875,0.8915375590518666,0.9816077656114047,0.10109479693593054,0.9179313622598166,0.22601593023677055,0.32725852810956646,0.9924636055667461,0.0269775390625,nan,nan
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,1,4100001,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,dufs_liu,0.0,0.8544921875,0.0,0.8766254420841559,0.9767601900344693,0.09566126202134927,0.9999999999835054,0.2462231268319345,0.3312450643406175,1.0,0.0,15.335047516868768,0.023479161759417673
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,1,4100001,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,dufs_liu,0.01,0.856201171875,0.1708984375,0.8786207058328837,0.9773211736124822,0.0959829959767942,0.9998026639750466,0.24241488259037702,0.3260736331932189,0.999856940120857,0.0025634765625,14.65527199071983,0.0229039394944874
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,1,4100001,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,dufs_liu,0.03,0.856201171875,0.1708984375,0.878953582430126,0.9782089461578886,0.09653019219812155,0.9984961932192519,0.23575160717914564,0.31625415777950483,0.9996165995238967,0.005126953125,13.484930561790783,0.021885952910143627
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,1,4100001,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,dufs_liu,0.1,0.860107421875,0.5615234375,0.8825579328762916,0.979929456120743,0.097805878816449,0.9898738549746482,0.2184527283797043,0.2860420730057007,0.9987410730635414,0.01025390625,10.67975784758129,0.019179440939115368
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,1,4100001,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,dufs_liu,0.3,0.866455078125,1.1962890625,0.8873073312980291,0.9812696162740664,0.09934708677291289,0.9664373989468198,0.18800169017355803,0.22181964729771336,0.9965493957150704,0.0177001953125,7.121992490259859,0.014422798273404258
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,1,4100001,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,specrage_sample,0.0,0.8544921875,0.0,0.8766254420841559,0.9767601900344693,0.09566126202134927,0.9999999999835054,0.2462231268319345,0.3312450643406175,1.0,0.0,15.335047516868768,0.071988577912748
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,1,4100001,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,specrage_sample,0.01,0.85546875,0.09765625,0.8779329694417961,0.9771256546650587,0.09586900852431685,0.9999184726038034,0.242839197798564,0.32544756625730464,0.9999141640725141,0.0015869140625,14.934376270052192,0.07049331139402865
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,1,4100001,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,specrage_sample,0.03,0.855712890625,0.1220703125,0.8781908268500405,0.9777513781670608,0.09624162032568957,0.9993444472257837,0.2365925978509293,0.3143723679409616,0.9997882713788684,0.0035400390625,14.210047273802422,0.06769755757321737
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,1,4100001,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,specrage_sample,0.1,0.858642578125,0.4150390625,0.8807394358159436,0.9792018485815414,0.09721941437762913,0.9948934465837943,0.21866705546582765,0.2801955722818078,0.9993247573704449,0.00732421875,12.271958116298343,0.05947242945171381
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,1,4100001,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,specrage_sample,0.3,0.864013671875,0.9521484375,0.8855702365871985,0.9807808256004469,0.09866048129872321,0.9788675040870659,0.18428571022599075,0.20938101436231552,0.9976767075627174,0.0145263671875,9.303002916592993,0.04362653933346865
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,1,4100001,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,specrage_global,0.0,0.8544921875,0.0,0.8766254420841559,0.9767601900344693,0.09566126202134927,0.9999999999835054,0.2462231268319345,0.3312450643406175,1.0,0.0,15.335047516868768,0.07198832636501465
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,1,4100001,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,specrage_global,0.01,0.85546875,0.09765625,0.8779329694417961,0.9771256898068986,0.09586902882661875,0.9999184565352216,0.2428389297363744,0.3254471635480317,0.9999141640725141,0.0015869140625,14.934484012369587,0.07049294908504533
specrage-liu-synthetic-v1-2026-08-06,aligned_clean,1,4100001,base,f738c01fd59c438f27caacf4cdb6cf400cdd79c8ce6d10326e3dedc37754823d,specrage_global,0.03,0.855712890625,0.1220703125,0.8781908268500405,0.9777514816066987,0.09624168390240231,0.9993443002540114,0.23659182559119007,0.31437123673141043,0.9997882713788684,0.0035400390625,14.21033627633578,0.06769698924969524
