budget,group,is_final,label_error,method,score,trace_id,trace_length,unit_index
64,olympiadbench-30,False,1,max_entropy,1.6902966499328613,olympiadbench-30,409,2
64,olympiadbench-30,False,1,deepconf_entropy_w32,0.5606701994671717,olympiadbench-30,409,2
64,olympiadbench-30,False,1,deepconf_entropy_w64,0.3320207398083306,olympiadbench-30,409,2
64,olympiadbench-30,False,1,iu28_no_length,0.44129275486703795,olympiadbench-30,409,2
64,olympiadbench-30,False,1,global_gl_liu_no_length,-0.4280584145473677,olympiadbench-30,409,2
64,olympiadbench-30,False,1,global_gl_liu_elapsed_length,-0.47283740635861365,olympiadbench-30,409,2
64,olympiadbench-30,False,1,local_temporal_gl_liu_max,-0.09219304567082971,olympiadbench-30,409,2
64,olympiadbench-30,False,1,local_dufs_gl_liu_top5,-0.024691566431187025,olympiadbench-30,409,2
64,olympiadbench-30,False,1,cusum_max,5.19995627116846,olympiadbench-30,409,2
64,olympiadbench-30,False,1,sw_var_peak,0.3671851579660481,olympiadbench-30,409,2
64,olympiadbench-30,False,1,fused_gl_liu,-1.3154295996632,olympiadbench-30,409,2
64,olympiadbench-30,False,1,cusum_swvar_equal,-1.4004295741527293,olympiadbench-30,409,2
128,olympiadbench-30,False,1,mean_entropy,0.280992464945238,olympiadbench-30,409,2
128,olympiadbench-30,False,1,max_entropy,1.6902966499328613,olympiadbench-30,409,2
128,olympiadbench-30,False,1,deepconf_entropy_w32,0.5606701994671717,olympiadbench-30,409,2
128,olympiadbench-30,False,1,deepconf_entropy_w64,0.4280905193182125,olympiadbench-30,409,2
128,olympiadbench-30,False,1,iu28_no_length,0.4393044293793339,olympiadbench-30,409,2
128,olympiadbench-30,False,1,global_gl_liu_no_length,-0.38143817549305375,olympiadbench-30,409,2
128,olympiadbench-30,False,1,global_gl_liu_elapsed_length,-0.4164268716023618,olympiadbench-30,409,2
128,olympiadbench-30,False,1,local_temporal_gl_liu_max,-0.040292191015280164,olympiadbench-30,409,2
128,olympiadbench-30,False,1,local_dufs_gl_liu_top5,-0.010659357779637477,olympiadbench-30,409,2
128,olympiadbench-30,False,1,cusum_max,5.789375036147895,olympiadbench-30,409,2
128,olympiadbench-30,False,1,sw_var_peak,0.3671851579660481,olympiadbench-30,409,2
128,olympiadbench-30,False,1,fused_gl_liu,-1.205471972872547,olympiadbench-30,409,2
128,olympiadbench-30,False,1,cusum_swvar_equal,-1.383895777795824,olympiadbench-30,409,2
256,olympiadbench-30,False,1,mean_entropy,0.30357435163381397,olympiadbench-30,409,2
256,olympiadbench-30,False,1,max_entropy,1.6902966499328613,olympiadbench-30,409,2
256,olympiadbench-30,False,1,deepconf_entropy_w32,0.6155158029063443,olympiadbench-30,409,2
256,olympiadbench-30,False,1,deepconf_entropy_w64,0.46688933858624004,olympiadbench-30,409,2
256,olympiadbench-30,False,1,iu28_no_length,0.5304900520278844,olympiadbench-30,409,2
256,olympiadbench-30,False,1,global_gl_liu_no_length,-0.2492911639459343,olympiadbench-30,409,2
256,olympiadbench-30,False,1,global_gl_liu_elapsed_length,-0.2817593735896028,olympiadbench-30,409,2
256,olympiadbench-30,False,1,local_temporal_gl_liu_max,-0.05180439060674439,olympiadbench-30,409,2
256,olympiadbench-30,False,1,local_dufs_gl_liu_top5,-0.014165725387865969,olympiadbench-30,409,2
256,olympiadbench-30,False,1,cusum_max,7.256116979647427,olympiadbench-30,409,2
256,olympiadbench-30,False,1,sw_var_peak,0.3671851579660481,olympiadbench-30,409,2
256,olympiadbench-30,False,1,fused_gl_liu,-1.0182354617386502,olympiadbench-30,409,2
256,olympiadbench-30,False,1,cusum_swvar_equal,-1.3427521732097043,olympiadbench-30,409,2
409,olympiadbench-30,True,1,mean_entropy,0.2567319993889724,olympiadbench-30,409,2
409,olympiadbench-30,True,1,max_entropy,1.6902966499328613,olympiadbench-30,409,2
409,olympiadbench-30,True,1,deepconf_entropy_w32,0.6155158029063443,olympiadbench-30,409,2
409,olympiadbench-30,True,1,deepconf_entropy_w64,0.46688933858624004,olympiadbench-30,409,2
409,olympiadbench-30,True,1,iu28_no_length,0.53348174797143,olympiadbench-30,409,2
409,olympiadbench-30,True,1,global_gl_liu_no_length,-0.2961859240912823,olympiadbench-30,409,2
409,olympiadbench-30,True,1,global_gl_liu_elapsed_length,-0.3087090148666329,olympiadbench-30,409,2
409,olympiadbench-30,True,1,local_temporal_gl_liu_max,0.09637824481300987,olympiadbench-30,409,2
409,olympiadbench-30,True,1,local_dufs_gl_liu_top5,0.06575882743647919,olympiadbench-30,409,2
409,olympiadbench-30,True,1,cusum_max,16.1561639061673,olympiadbench-30,409,2
409,olympiadbench-30,True,1,sw_var_peak,0.3671851579660481,olympiadbench-30,409,2
409,olympiadbench-30,True,1,fused_gl_liu,-0.8584569468219048,olympiadbench-30,409,2
409,olympiadbench-30,True,1,cusum_swvar_equal,-1.0930967971120058,olympiadbench-30,409,2
16,olympiadbench-32,False,1,mean_entropy,0.10363880655524349,olympiadbench-32,408,3
16,olympiadbench-32,False,1,max_entropy,0.7952427864074707,olympiadbench-32,408,3
16,olympiadbench-32,False,1,deepconf_entropy_w32,0.10363880655524349,olympiadbench-32,408,3
16,olympiadbench-32,False,1,deepconf_entropy_w64,0.10363880655524349,olympiadbench-32,408,3
16,olympiadbench-32,False,1,iu28_no_length,-0.05661847347380933,olympiadbench-32,408,3
16,olympiadbench-32,False,1,global_gl_liu_no_length,-1.6804610396867221,olympiadbench-32,408,3
16,olympiadbench-32,False,1,global_gl_liu_elapsed_length,-1.7011622441646042,olympiadbench-32,408,3
16,olympiadbench-32,False,1,local_temporal_gl_liu_max,-0.3437006704899522,olympiadbench-32,408,3
16,olympiadbench-32,False,1,local_dufs_gl_liu_top5,-0.23697676332471557,olympiadbench-32,408,3
16,olympiadbench-32,False,1,cusum_max,0.7332801828747888,olympiadbench-32,408,3
16,olympiadbench-32,False,1,sw_var_peak,0.04733060243756801,olympiadbench-32,408,3
16,olympiadbench-32,False,1,fused_gl_liu,-3.795846748900641,olympiadbench-32,408,3
16,olympiadbench-32,False,1,cusum_swvar_equal,-2.7760442388618127,olympiadbench-32,408,3
32,olympiadbench-32,False,1,mean_entropy,0.17224163623145589,olympiadbench-32,408,3
32,olympiadbench-32,False,1,max_entropy,1.8353488445281982,olympiadbench-32,408,3
32,olympiadbench-32,False,1,deepconf_entropy_w32,0.17224163623145589,olympiadbench-32,408,3
32,olympiadbench-32,False,1,deepconf_entropy_w64,0.17224163623145589,olympiadbench-32,408,3
32,olympiadbench-32,False,1,iu28_no_length,0.6218700412591747,olympiadbench-32,408,3
32,olympiadbench-32,False,1,global_gl_liu_no_length,-1.0350662644341604,olympiadbench-32,408,3
32,olympiadbench-32,False,1,global_gl_liu_elapsed_length,-1.0608200353197899,olympiadbench-32,408,3
32,olympiadbench-32,False,1,local_temporal_gl_liu_max,-0.1545934501880636,olympiadbench-32,408,3
32,olympiadbench-32,False,1,local_dufs_gl_liu_top5,-0.12516053429300766,olympiadbench-32,408,3
32,olympiadbench-32,False,1,cusum_max,2.0646274107298734,olympiadbench-32,408,3
32,olympiadbench-32,False,1,sw_var_peak,0.19770914270061749,olympiadbench-32,408,3
32,olympiadbench-32,False,1,fused_gl_liu,-2.5106661361712126,olympiadbench-32,408,3
32,olympiadbench-32,False,1,cusum_swvar_equal,-2.150864932627964,olympiadbench-32,408,3
64,olympiadbench-32,False,1,mean_entropy,0.3820198209637097,olympiadbench-32,408,3
64,olympiadbench-32,False,1,max_entropy,1.893700361251831,olympiadbench-32,408,3
64,olympiadbench-32,False,1,deepconf_entropy_w32,0.6485053180489189,olympiadbench-32,408,3
64,olympiadbench-32,False,1,deepconf_entropy_w64,0.3820198209637097,olympiadbench-32,408,3
64,olympiadbench-32,False,1,iu28_no_length,0.7128293898396472,olympiadbench-32,408,3
64,olympiadbench-32,False,1,global_gl_liu_no_length,-0.04181674383319539,olympiadbench-32,408,3
64,olympiadbench-32,False,1,global_gl_liu_elapsed_length,-0.10813389356922691,olympiadbench-32,408,3
64,olympiadbench-32,False,1,local_temporal_gl_liu_max,-0.042674040386397195,olympiadbench-32,408,3
64,olympiadbench-32,False,1,local_dufs_gl_liu_top5,0.027462951693295448,olympiadbench-32,408,3
64,olympiadbench-32,False,1,cusum_max,8.21988739071671,olympiadbench-32,408,3
64,olympiadbench-32,False,1,sw_var_peak,0.493546723734881,olympiadbench-32,408,3
64,olympiadbench-32,False,1,fused_gl_liu,-0.5887492192086534,olympiadbench-32,408,3
64,olympiadbench-32,False,1,cusum_swvar_equal,-0.8217667545927443,olympiadbench-32,408,3
128,olympiadbench-32,False,1,mean_entropy,0.3996512108065774,olympiadbench-32,408,3
128,olympiadbench-32,False,1,max_entropy,1.893700361251831,olympiadbench-32,408,3
128,olympiadbench-32,False,1,deepconf_entropy_w32,0.6485053180489189,olympiadbench-32,408,3
128,olympiadbench-32,False,1,deepconf_entropy_w64,0.5408031379035663,olympiadbench-32,408,3
128,olympiadbench-32,False,1,iu28_no_length,0.7145851514040447,olympiadbench-32,408,3
128,olympiadbench-32,False,1,global_gl_liu_no_length,0.00456079484597649,olympiadbench-32,408,3
128,olympiadbench-32,False,1,global_gl_liu_elapsed_length,-0.0557531067870741,olympiadbench-32,408,3
128,olympiadbench-32,False,1,local_temporal_gl_liu_max,-0.027931768267113823,olympiadbench-32,408,3
128,olympiadbench-32,False,1,local_dufs_gl_liu_top5,0.028076620329899157,olympiadbench-32,408,3
128,olympiadbench-32,False,1,cusum_max,8.748829086002736,olympiadbench-32,408,3
128,olympiadbench-32,False,1,sw_var_peak,0.493546723734881,olympiadbench-32,408,3
128,olympiadbench-32,False,1,fused_gl_liu,-0.5177351957566001,olympiadbench-32,408,3
128,olympiadbench-32,False,1,cusum_swvar_equal,-0.8069294016034132,olympiadbench-32,408,3
256,olympiadbench-32,False,1,mean_entropy,0.3588270272389737,olympiadbench-32,408,3
256,olympiadbench-32,False,1,max_entropy,1.893700361251831,olympiadbench-32,408,3
256,olympiadbench-32,False,1,deepconf_entropy_w32,0.6485053180489189,olympiadbench-32,408,3
256,olympiadbench-32,False,1,deepconf_entropy_w64,0.5408031379035663,olympiadbench-32,408,3
256,olympiadbench-32,False,1,iu28_no_length,0.7139349226807002,olympiadbench-32,408,3
256,olympiadbench-32,False,1,global_gl_liu_no_length,-0.018269141155796954,olympiadbench-32,408,3
256,olympiadbench-32,False,1,global_gl_liu_elapsed_length,-0.060797296459023514,olympiadbench-32,408,3
256,olympiadbench-32,False,1,local_temporal_gl_liu_max,0.12472042920975594,olympiadbench-32,408,3
256,olympiadbench-32,False,1,local_dufs_gl_liu_top5,0.09621122183698734,olympiadbench-32,408,3
256,olympiadbench-32,False,1,cusum_max,13.1123278936675,olympiadbench-32,408,3
256,olympiadbench-32,False,1,sw_var_peak,0.493546723734881,olympiadbench-32,408,3
256,olympiadbench-32,False,1,fused_gl_liu,-0.35592244947688295,olympiadbench-32,408,3
256,olympiadbench-32,False,1,cusum_swvar_equal,-0.6845288182218405,olympiadbench-32,408,3
408,olympiadbench-32,True,1,mean_entropy,0.2960598268552312,olympiadbench-32,408,3
408,olympiadbench-32,True,1,max_entropy,2.2105982303619385,olympiadbench-32,408,3
408,olympiadbench-32,True,1,deepconf_entropy_w32,0.6485053180489189,olympiadbench-32,408,3
408,olympiadbench-32,True,1,deepconf_entropy_w64,0.5408031379035663,olympiadbench-32,408,3
408,olympiadbench-32,True,1,iu28_no_length,0.9044211756998943,olympiadbench-32,408,3
408,olympiadbench-32,True,1,global_gl_liu_no_length,-0.033494987995433795,olympiadbench-32,408,3
408,olympiadbench-32,True,1,global_gl_liu_elapsed_length,-0.05857749932345769,olympiadbench-32,408,3
408,olympiadbench-32,True,1,local_temporal_gl_liu_max,0.2688467248265628,olympiadbench-32,408,3
408,olympiadbench-32,True,1,local_dufs_gl_liu_top5,0.18542006113736448,olympiadbench-32,408,3
408,olympiadbench-32,True,1,cusum_max,23.029545554298817,olympiadbench-32,408,3
408,olympiadbench-32,True,1,sw_var_peak,0.5019456147042153,olympiadbench-32,408,3
408,olympiadbench-32,True,1,fused_gl_liu,-0.12216249800747372,olympiadbench-32,408,3
408,olympiadbench-32,True,1,cusum_swvar_equal,-0.37350928233703085,olympiadbench-32,408,3
16,olympiadbench-38,False,1,mean_entropy,0.3893842122224669,olympiadbench-38,341,4
16,olympiadbench-38,False,1,max_entropy,1.0965120792388916,olympiadbench-38,341,4
16,olympiadbench-38,False,1,deepconf_entropy_w32,0.3893842122224669,olympiadbench-38,341,4
16,olympiadbench-38,False,1,deepconf_entropy_w64,0.3893842122224669,olympiadbench-38,341,4
16,olympiadbench-38,False,1,iu28_no_length,0.22494076282166353,olympiadbench-38,341,4
16,olympiadbench-38,False,1,global_gl_liu_no_length,-0.4438389934388975,olympiadbench-38,341,4
16,olympiadbench-38,False,1,global_gl_liu_elapsed_length,-0.5182151926114857,olympiadbench-38,341,4
16,olympiadbench-38,False,1,local_temporal_gl_liu_max,-0.2956379155953897,olympiadbench-38,341,4
16,olympiadbench-38,False,1,local_dufs_gl_liu_top5,-0.18163780830119122,olympiadbench-38,341,4
16,olympiadbench-38,False,1,cusum_max,1.8944772918430317,olympiadbench-38,341,4
16,olympiadbench-38,False,1,sw_var_peak,0.1568814909928517,olympiadbench-38,341,4
16,olympiadbench-38,False,1,fused_gl_liu,-1.7902471553953783,olympiadbench-38,341,4
16,olympiadbench-38,False,1,cusum_swvar_equal,-2.3152341788974398,olympiadbench-38,341,4
32,olympiadbench-38,False,1,mean_entropy,0.35692557217493154,olympiadbench-38,341,4
32,olympiadbench-38,False,1,max_entropy,1.6955862045288086,olympiadbench-38,341,4
32,olympiadbench-38,False,1,deepconf_entropy_w32,0.35692557217493154,olympiadbench-38,341,4
32,olympiadbench-38,False,1,deepconf_entropy_w64,0.35692557217493154,olympiadbench-38,341,4
32,olympiadbench-38,False,1,iu28_no_length,0.5279348556215938,olympiadbench-38,341,4
32,olympiadbench-38,False,1,global_gl_liu_no_length,-0.2312284009179918,olympiadbench-38,341,4
32,olympiadbench-38,False,1,global_gl_liu_elapsed_length,-0.2994834790552323,olympiadbench-38,341,4
32,olympiadbench-38,False,1,local_temporal_gl_liu_max,-0.13379638811091918,olympiadbench-38,341,4
32,olympiadbench-38,False,1,local_dufs_gl_liu_top5,-0.06615183520809968,olympiadbench-38,341,4
32,olympiadbench-38,False,1,cusum_max,2.7522577237361876,olympiadbench-38,341,4
32,olympiadbench-38,False,1,sw_var_peak,0.2846609303111348,olympiadbench-38,341,4
32,olympiadbench-38,False,1,fused_gl_liu,-1.1407359993839727,olympiadbench-38,341,4
32,olympiadbench-38,False,1,cusum_swvar_equal,-1.7916793821656976,olympiadbench-38,341,4
64,olympiadbench-38,False,1,mean_entropy,0.2772573277984497,olympiadbench-38,341,4
64,olympiadbench-38,False,1,max_entropy,1.6955862045288086,olympiadbench-38,341,4
64,olympiadbench-38,False,1,deepconf_entropy_w32,0.38203510751756137,olympiadbench-38,341,4
64,olympiadbench-38,False,1,deepconf_entropy_w64,0.2772573277984497,olympiadbench-38,341,4
64,olympiadbench-38,False,1,iu28_no_length,0.5423311426499434,olympiadbench-38,341,4
64,olympiadbench-38,False,1,global_gl_liu_no_length,-0.32152903141478145,olympiadbench-38,341,4
64,olympiadbench-38,False,1,global_gl_liu_elapsed_length,-0.37342060733518256,olympiadbench-38,341,4
64,olympiadbench-38,False,1,local_temporal_gl_liu_max,-0.08324348844413128,olympiadbench-38,341,4
64,olympiadbench-38,False,1,local_dufs_gl_liu_top5,-0.05174687127670287,olympiadbench-38,341,4
64,olympiadbench-38,False,1,cusum_max,2.9841904008259337,olympiadbench-38,341,4
64,olympiadbench-38,False,1,sw_var_peak,0.2846609303111348,olympiadbench-38,341,4
64,olympiadbench-38,False,1,fused_gl_liu,-1.2341528842459089,olympiadbench-38,341,4
64,olympiadbench-38,False,1,cusum_swvar_equal,-1.7851734344773043,olympiadbench-38,341,4
128,olympiadbench-38,False,1,mean_entropy,0.3161758792944279,olympiadbench-38,341,4
128,olympiadbench-38,False,1,max_entropy,2.037325382232666,olympiadbench-38,341,4
128,olympiadbench-38,False,1,deepconf_entropy_w32,0.5527834906157292,olympiadbench-38,341,4
128,olympiadbench-38,False,1,deepconf_entropy_w64,0.38870427849704614,olympiadbench-38,341,4
128,olympiadbench-38,False,1,iu28_no_length,0.7724914140726937,olympiadbench-38,341,4
128,olympiadbench-38,False,1,global_gl_liu_no_length,-0.22623517288693612,olympiadbench-38,341,4
128,olympiadbench-38,False,1,global_gl_liu_elapsed_length,-0.2734699942460199,olympiadbench-38,341,4
128,olympiadbench-38,False,1,local_temporal_gl_liu_max,-0.060799053713665285,olympiadbench-38,341,4
128,olympiadbench-38,False,1,local_dufs_gl_liu_top5,-0.02044406263068634,olympiadbench-38,341,4
128,olympiadbench-38,False,1,cusum_max,6.393196323230735,olympiadbench-38,341,4
128,olympiadbench-38,False,1,sw_var_peak,0.3932842600605816,olympiadbench-38,341,4
128,olympiadbench-38,False,1,fused_gl_liu,-1.0018605058543408,olympiadbench-38,341,4
128,olympiadbench-38,False,1,cusum_swvar_equal,-1.2649359008574792,olympiadbench-38,341,4
256,olympiadbench-38,False,1,mean_entropy,0.36533527495808255,olympiadbench-38,341,4
256,olympiadbench-38,False,1,max_entropy,2.037325382232666,olympiadbench-38,341,4
256,olympiadbench-38,False,1,deepconf_entropy_w32,0.5818852617063817,olympiadbench-38,341,4
256,olympiadbench-38,False,1,deepconf_entropy_w64,0.5150332564399154,olympiadbench-38,341,4
256,olympiadbench-38,False,1,iu28_no_length,0.7811517681918225,olympiadbench-38,341,4
256,olympiadbench-38,False,1,global_gl_liu_no_length,-0.17250626370312291,olympiadbench-38,341,4
256,olympiadbench-38,False,1,global_gl_liu_elapsed_length,-0.20795062537100673,olympiadbench-38,341,4
256,olympiadbench-38,False,1,local_temporal_gl_liu_max,-0.026807771710261004,olympiadbench-38,341,4
256,olympiadbench-38,False,1,local_dufs_gl_liu_top5,0.02192488477286153,olympiadbench-38,341,4
256,olympiadbench-38,False,1,cusum_max,10.744859752564798,olympiadbench-38,341,4
256,olympiadbench-38,False,1,sw_var_peak,0.4323188940594043,olympiadbench-38,341,4
256,olympiadbench-38,False,1,fused_gl_liu,-0.7998141552188517,olympiadbench-38,341,4
256,olympiadbench-38,False,1,cusum_swvar_equal,-0.9902799029456839,olympiadbench-38,341,4
341,olympiadbench-38,True,1,mean_entropy,0.3302366138052207,olympiadbench-38,341,4
341,olympiadbench-38,True,1,max_entropy,2.095646619796753,olympiadbench-38,341,4
341,olympiadbench-38,True,1,deepconf_entropy_w32,0.5818852617063817,olympiadbench-38,341,4
341,olympiadbench-38,True,1,deepconf_entropy_w64,0.5150332564399154,olympiadbench-38,341,4
341,olympiadbench-38,True,1,iu28_no_length,0.7772603599605322,olympiadbench-38,341,4
341,olympiadbench-38,True,1,global_gl_liu_no_length,-0.16113394391368865,olympiadbench-38,341,4
341,olympiadbench-38,True,1,global_gl_liu_elapsed_length,-0.1897997511394326,olympiadbench-38,341,4
341,olympiadbench-38,True,1,local_temporal_gl_liu_max,0.10662636464290727,olympiadbench-38,341,4
341,olympiadbench-38,True,1,local_dufs_gl_liu_top5,0.06450861047949026,olympiadbench-38,341,4
341,olympiadbench-38,True,1,cusum_max,12.638809635983094,olympiadbench-38,341,4
341,olympiadbench-38,True,1,sw_var_peak,0.4323188940594043,olympiadbench-38,341,4
341,olympiadbench-38,True,1,fused_gl_liu,-0.6603958989347642,olympiadbench-38,341,4
341,olympiadbench-38,True,1,cusum_swvar_equal,-0.93715268076823,olympiadbench-38,341,4
16,olympiadbench-60,False,1,mean_entropy,0.38596126785444085,olympiadbench-60,631,7
16,olympiadbench-60,False,1,max_entropy,1.773760437965393,olympiadbench-60,631,7
16,olympiadbench-60,False,1,deepconf_entropy_w32,0.38596126785444085,olympiadbench-60,631,7
16,olympiadbench-60,False,1,deepconf_entropy_w64,0.38596126785444085,olympiadbench-60,631,7
16,olympiadbench-60,False,1,iu28_no_length,0.4155298866417022,olympiadbench-60,631,7
16,olympiadbench-60,False,1,global_gl_liu_no_length,-1.6902727262148547,olympiadbench-60,631,7
16,olympiadbench-60,False,1,global_gl_liu_elapsed_length,-1.7240189550774045,olympiadbench-60,631,7
16,olympiadbench-60,False,1,local_temporal_gl_liu_max,-0.26046082740746423,olympiadbench-60,631,7
16,olympiadbench-60,False,1,local_dufs_gl_liu_top5,-0.11439227103832873,olympiadbench-60,631,7
16,olympiadbench-60,False,1,cusum_max,1.6066630851064474,olympiadbench-60,631,7
16,olympiadbench-60,False,1,sw_var_peak,0.2696089529900766,olympiadbench-60,631,7
16,olympiadbench-60,False,1,fused_gl_liu,-3.4580402961094365,olympiadbench-60,631,7
16,olympiadbench-60,False,1,cusum_swvar_equal,-1.882653052392692,olympiadbench-60,631,7
32,olympiadbench-60,False,1,mean_entropy,0.3700414811004862,olympiadbench-60,631,7
32,olympiadbench-60,False,1,max_entropy,1.773760437965393,olympiadbench-60,631,7
32,olympiadbench-60,False,1,deepconf_entropy_w32,0.3700414811004862,olympiadbench-60,631,7
32,olympiadbench-60,False,1,deepconf_entropy_w64,0.3700414811004862,olympiadbench-60,631,7
32,olympiadbench-60,False,1,iu28_no_length,0.48939815989423907,olympiadbench-60,631,7
32,olympiadbench-60,False,1,global_gl_liu_no_length,-0.6817809952027254,olympiadbench-60,631,7
32,olympiadbench-60,False,1,global_gl_liu_elapsed_length,-0.7417210474356795,olympiadbench-60,631,7
32,olympiadbench-60,False,1,local_temporal_gl_liu_max,-0.2131920081041571,olympiadbench-60,631,7
32,olympiadbench-60,False,1,local_dufs_gl_liu_top5,-0.12131559000515647,olympiadbench-60,631,7
32,olympiadbench-60,False,1,cusum_max,1.7713808161299767,olympiadbench-60,631,7
32,olympiadbench-60,False,1,sw_var_peak,0.26996243013888566,olympiadbench-60,631,7
32,olympiadbench-60,False,1,fused_gl_liu,-1.9720957897097326,olympiadbench-60,631,7
32,olympiadbench-60,False,1,cusum_swvar_equal,-1.8766508009096698,olympiadbench-60,631,7
64,olympiadbench-60,False,1,mean_entropy,0.2923902759623118,olympiadbench-60,631,7
64,olympiadbench-60,False,1,max_entropy,1.773760437965393,olympiadbench-60,631,7
64,olympiadbench-60,False,1,deepconf_entropy_w32,0.37639937151828917,olympiadbench-60,631,7
64,olympiadbench-60,False,1,deepconf_entropy_w64,0.2923902759623118,olympiadbench-60,631,7
64,olympiadbench-60,False,1,iu28_no_length,0.4848989273981402,olympiadbench-60,631,7
64,olympiadbench-60,False,1,global_gl_liu_no_length,-0.6088921255806107,olympiadbench-60,631,7
64,olympiadbench-60,False,1,global_gl_liu_elapsed_length,-0.6522075828719243,olympiadbench-60,631,7
64,olympiadbench-60,False,1,local_temporal_gl_liu_max,-0.12350173598912131,olympiadbench-60,631,7
64,olympiadbench-60,False,1,local_dufs_gl_liu_top5,-0.0728765752607042,olympiadbench-60,631,7
64,olympiadbench-60,False,1,cusum_max,2.4848385644215796,olympiadbench-60,631,7
64,olympiadbench-60,False,1,sw_var_peak,0.26996243013888566,olympiadbench-60,631,7
64,olympiadbench-60,False,1,fused_gl_liu,-1.7239875839648569,olympiadbench-60,631,7
64,olympiadbench-60,False,1,cusum_swvar_equal,-1.856637584805291,olympiadbench-60,631,7
128,olympiadbench-60,False,1,mean_entropy,0.2745149713149113,olympiadbench-60,631,7
128,olympiadbench-60,False,1,max_entropy,1.9722307920455933,olympiadbench-60,631,7
128,olympiadbench-60,False,1,deepconf_entropy_w32,0.39450724925166725,olympiadbench-60,631,7
128,olympiadbench-60,False,1,deepconf_entropy_w64,0.31278094252733624,olympiadbench-60,631,7
128,olympiadbench-60,False,1,iu28_no_length,0.8390365992293297,olympiadbench-60,631,7
128,olympiadbench-60,False,1,global_gl_liu_no_length,-0.30802576089005934,olympiadbench-60,631,7
128,olympiadbench-60,False,1,global_gl_liu_elapsed_length,-0.3528878539472381,olympiadbench-60,631,7
128,olympiadbench-60,False,1,local_temporal_gl_liu_max,0.013487157543358195,olympiadbench-60,631,7
128,olympiadbench-60,False,1,local_dufs_gl_liu_top5,0.010600063228390874,olympiadbench-60,631,7
128,olympiadbench-60,False,1,cusum_max,3.8927403148665203,olympiadbench-60,631,7
128,olympiadbench-60,False,1,sw_var_peak,0.4631234456736054,olympiadbench-60,631,7
128,olympiadbench-60,False,1,fused_gl_liu,-1.0347292464815747,olympiadbench-60,631,7
128,olympiadbench-60,False,1,cusum_swvar_equal,-1.0620730274293937,olympiadbench-60,631,7
256,olympiadbench-60,False,1,mean_entropy,0.2981034100838965,olympiadbench-60,631,7
256,olympiadbench-60,False,1,max_entropy,2.245298385620117,olympiadbench-60,631,7
256,olympiadbench-60,False,1,deepconf_entropy_w32,0.6025656400970378,olympiadbench-60,631,7
256,olympiadbench-60,False,1,deepconf_entropy_w64,0.43100422662804005,olympiadbench-60,631,7
256,olympiadbench-60,False,1,iu28_no_length,1.0179923214839217,olympiadbench-60,631,7
256,olympiadbench-60,False,1,global_gl_liu_no_length,-0.12343066305916915,olympiadbench-60,631,7
