selector,variant,pool_mode,domain,cell,n,p_pool,chosen,size,auroc,eval_mode,pctile_within_size,rand_med,K,residual,fusion,flipped,fallback,seconds,seed,diag_json
a4_antigravity,a4.anchor_adapt,c46,repgrid,inside_coqa_llama7b,4504,23,epr|pe_mean|hurst_exponent|epr_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,8,0.5468985658589827,live,nan,0.534669875489698,3,29.071556776123916,lsml,False,False,0.42,0,"{""size"": 8, ""mean_correlation"": 0.9639929515189058}"
a4_antigravity,a4.intrinsic_k_ah,c46,repgrid,inside_coqa_llama7b,4504,23,epr|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2,4,0.5742147138244651,live,nan,nan,2,5.473455224574154,lsml,False,False,0.42,0,"{""intrinsic_dim_ah"": 1, ""intrinsic_dim_kn"": 8, ""k_dim"": 4}"
a4_antigravity,a4.good5+K_intrinsic_ah,c46,repgrid,inside_coqa_llama7b,4504,23,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max,5,0.6840627757131781,live,nan,nan,2,0.42176064424407184,lsml,False,False,0.42,0,"{""intrinsic_dim_ah"": 1, ""intrinsic_dim_kn"": 8}"
a4_antigravity,a4.good5+K_intrinsic_kn,c46,repgrid,inside_coqa_llama7b,4504,23,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max,5,0.5959497586698771,live,nan,nan,4,0.7279659475753205,lsml,False,False,0.42,0,"{""intrinsic_dim_ah"": 1, ""intrinsic_dim_kn"": 8}"
a4_antigravity,a4.recon_s4,c46,repgrid,inside_coqa_llama7b,4504,23,spectral_centroid|stft_spectral_entropy|cusum_max_spilled|varentropy,4,0.4375726388729435,live,nan,0.5325807461181944,2,0.08156296033469289,lsml,False,False,0.42,0,"{""reconstruction_error"": 30645.28226605299}"
a4_antigravity,a4.recon_s5,c46,repgrid,inside_coqa_llama7b,4504,23,hl_ratio|spectral_centroid|stft_spectral_entropy|cusum_max_spilled|varentropy,5,0.5598622947828973,live,nan,0.5262015000369583,3,0.1402374142698795,lsml,True,False,0.42,0,"{""reconstruction_error"": 26131.691939359287}"
a4_antigravity,a4.recon_s6,c46,repgrid,inside_coqa_llama7b,4504,23,hl_ratio|spectral_centroid|stft_spectral_entropy|rpdi|cusum_max_spilled|varentropy,6,0.431313703996691,live,nan,0.5142816477445187,3,0.3274052637824145,lsml,False,False,0.42,0,"{""reconstruction_error"": 22552.37216154976}"
a4_antigravity,a4.recon_adapt,c46,repgrid,inside_coqa_llama7b,4504,23,spectral_centroid|stft_spectral_entropy|cusum_max_spilled|varentropy,4,0.4375726388729435,live,nan,0.5325807461181944,2,0.08156296033469289,lsml,False,False,0.42,0,"{""size"": 4, ""reconstruction_error"": 30645.28226605299}"
a4_antigravity,a4.anchor_s4,c46,repgrid,internalstates_gsm8k_qwen25_7b,500,25,epr|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2,4,0.6410879433425627,live,nan,0.6708104951875082,2,5.475195046008686,lsml,False,False,0.223,0,"{""mean_correlation"": 0.9967134508538034}"
a4_antigravity,a4.anchor_s5,c46,repgrid,internalstates_gsm8k_qwen25_7b,500,25,epr|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,5,0.6475673843024242,live,nan,0.6787496939217569,2,10.38951408918424,lsml,False,False,0.223,0,"{""mean_correlation"": 0.9906561290245159}"
a4_antigravity,a4.anchor_s6,c46,repgrid,internalstates_gsm8k_qwen25_7b,500,25,epr|epr_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,6,0.6467009474298846,live,nan,0.6839483151569945,2,16.709422848880813,lsml,False,False,0.223,0,"{""mean_correlation"": 0.980687730750923}"
a4_antigravity,a4.anchor_adapt,c46,repgrid,internalstates_gsm8k_qwen25_7b,500,25,epr|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,8,0.6636153020285924,live,nan,0.6894388879471098,3,30.886139278176092,lsml,False,False,0.223,0,"{""size"": 8, ""mean_correlation"": 0.9542883011532046}"
a4_antigravity,a4.intrinsic_k_ah,c46,repgrid,internalstates_gsm8k_qwen25_7b,500,25,epr|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2,4,0.6410879433425627,live,nan,nan,2,5.475195046008686,lsml,False,False,0.223,0,"{""intrinsic_dim_ah"": 1, ""intrinsic_dim_kn"": 8, ""k_dim"": 4}"
a4_antigravity,a4.good5+K_intrinsic_ah,c46,repgrid,internalstates_gsm8k_qwen25_7b,500,25,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max,5,0.6282420749279539,live,nan,nan,2,1.6696268569732253,lsml,False,False,0.223,0,"{""intrinsic_dim_ah"": 1, ""intrinsic_dim_kn"": 8}"
a4_antigravity,a4.good5+K_intrinsic_kn,c46,repgrid,internalstates_gsm8k_qwen25_7b,500,25,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max,5,0.6696803601363697,live,nan,nan,4,2.2522384847921026,lsml,False,False,0.223,0,"{""intrinsic_dim_ah"": 1, ""intrinsic_dim_kn"": 8}"
a4_antigravity,a4.recon_s4,c46,repgrid,internalstates_gsm8k_qwen25_7b,500,25,spectral_entropy|spectral_centroid|stft_spectral_entropy|mean_logprob_entropy,4,0.6962950405906838,live,nan,0.6708104951875082,3,0.6219189681864448,lsml,False,False,0.223,0,"{""reconstruction_error"": 3944.8447178225156}"
a4_antigravity,a4.recon_s5,c46,repgrid,internalstates_gsm8k_qwen25_7b,500,25,spectral_entropy|spectral_centroid|stft_spectral_entropy|rpdi|mean_logprob_entropy,5,0.6418978734625453,live,nan,0.6787496939217569,4,0.44976774943070597,lsml,False,False,0.223,0,"{""reconstruction_error"": 3439.739567530417}"
a4_antigravity,a4.recon_s6,c46,repgrid,internalstates_gsm8k_qwen25_7b,500,25,spectral_entropy|spectral_centroid|stft_spectral_entropy|rpdi|pe_mean|mean_logprob_entropy,6,0.6460982087359439,live,nan,0.6839483151569945,5,0.48501690061570657,lsml,True,False,0.223,0,"{""reconstruction_error"": 2954.9066628494174}"
a4_antigravity,a4.recon_adapt,c46,repgrid,internalstates_gsm8k_qwen25_7b,500,25,spectral_entropy|spectral_centroid|stft_spectral_entropy|mean_logprob_entropy,4,0.6962950405906838,live,nan,0.6708104951875082,3,0.6219189681864448,lsml,False,False,0.223,0,"{""size"": 4, ""reconstruction_error"": 3944.8447178225156}"
a4_antigravity,a4.anchor_s4,c46,repgrid,lapeigvals_gsm8k_llama3b,1319,26,epr|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2,4,0.7058582586272703,live,nan,0.6699784027331714,2,5.470496939482538,lsml,False,False,0.202,0,"{""mean_correlation"": 0.9975461675140469}"
a4_antigravity,a4.anchor_s5,c46,repgrid,lapeigvals_gsm8k_llama3b,1319,26,epr|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,5,0.7079435119762431,live,nan,0.6820035188650263,2,10.479579162244109,lsml,False,False,0.202,0,"{""mean_correlation"": 0.9924942458926912}"
a4_antigravity,a4.anchor_s6,c46,repgrid,lapeigvals_gsm8k_llama3b,1319,26,epr|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2,6,0.7086277357313746,live,nan,0.6744095660997385,2,15.8911925952158,lsml,False,False,0.202,0,"{""mean_correlation"": 0.9878924477936412}"
a4_antigravity,a4.anchor_adapt,c46,repgrid,lapeigvals_gsm8k_llama3b,1319,26,epr|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,8,0.7074617625976298,live,nan,0.688689827873507,2,32.883195009066085,lsml,False,False,0.202,0,"{""size"": 8, ""mean_correlation"": 0.9719440649103677}"
a4_antigravity,a4.intrinsic_k_ah,c46,repgrid,lapeigvals_gsm8k_llama3b,1319,26,epr|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2,4,0.7058582586272703,live,nan,nan,2,5.470496939482538,lsml,False,False,0.202,0,"{""intrinsic_dim_ah"": 1, ""intrinsic_dim_kn"": 8, ""k_dim"": 4}"
a4_antigravity,a4.good5+K_intrinsic_ah,c46,repgrid,lapeigvals_gsm8k_llama3b,1319,26,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max,5,0.6845053574254569,live,nan,nan,2,1.9900503950381738,lsml,False,False,0.202,0,"{""intrinsic_dim_ah"": 1, ""intrinsic_dim_kn"": 8}"
a4_antigravity,a4.good5+K_intrinsic_kn,c46,repgrid,lapeigvals_gsm8k_llama3b,1319,26,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max,5,0.6930767726980759,live,nan,nan,4,2.046449368071751,lsml,False,False,0.202,0,"{""intrinsic_dim_ah"": 1, ""intrinsic_dim_kn"": 8}"
a4_antigravity,a4.recon_s4,c46,repgrid,lapeigvals_gsm8k_llama3b,1319,26,trace_length|spectral_centroid|pe_mean|mean_logprob_entropy,4,0.6619329553811639,live,nan,0.6699784027331714,2,0.5112912944064569,lsml,True,False,0.202,0,"{""reconstruction_error"": 10811.610925664032}"
a4_antigravity,a4.recon_s5,c46,repgrid,lapeigvals_gsm8k_llama3b,1319,26,trace_length|spectral_centroid|pe_mean|cusum_max|mean_logprob_entropy,5,0.67467022276836,live,nan,0.6820035188650263,3,1.3044553991042462,lsml,False,False,0.202,0,"{""reconstruction_error"": 9519.881089832767}"
a4_antigravity,a4.recon_s6,c46,repgrid,lapeigvals_gsm8k_llama3b,1319,26,trace_length|spectral_centroid|stft_max_high_power|pe_mean|cusum_max|mean_logprob_entropy,6,0.6760316884035711,live,nan,0.6744095660997385,4,1.3983939525062132,lsml,False,False,0.202,0,"{""reconstruction_error"": 8263.950994998548}"
a4_antigravity,a4.recon_adapt,c46,repgrid,lapeigvals_gsm8k_llama3b,1319,26,trace_length|spectral_centroid|stft_max_high_power|pe_mean|cusum_max|cusum_shift_idx|mean_logprob_entropy,7,0.6808305638562293,live,nan,0.6863613725435436,3,1.3933563790716825,lsml,False,False,0.202,0,"{""size"": 7, ""reconstruction_error"": 7021.833548553999}"
a4_antigravity,a4.anchor_s4,c46,repgrid,lapeigvals_gsm8k_llama8b,500,25,epr|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2,4,0.7820081671871247,live,nan,0.778194811434062,2,5.48324805343698,lsml,False,False,0.124,0,"{""mean_correlation"": 0.9978397033588133}"
a4_antigravity,a4.anchor_s5,c46,repgrid,lapeigvals_gsm8k_llama8b,500,25,epr|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,5,0.7869725358315317,live,nan,0.7907658739690929,2,10.429421856154976,lsml,False,False,0.124,0,"{""mean_correlation"": 0.9921575942303769}"
a4_antigravity,a4.anchor_s6,c46,repgrid,lapeigvals_gsm8k_llama8b,500,25,epr|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2,6,0.7860917607494595,live,nan,0.796731123388582,2,15.63609864974022,lsml,False,False,0.124,0,"{""mean_correlation"": 0.9861765527062109}"
a4_antigravity,a4.anchor_adapt,c46,repgrid,lapeigvals_gsm8k_llama8b,500,25,epr|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,8,0.7866322363680038,live,nan,0.8062795259828649,2,33.17245471176152,lsml,False,False,0.124,0,"{""size"": 8, ""mean_correlation"": 0.9740635522542089}"
a4_antigravity,a4.intrinsic_k_ah,c46,repgrid,lapeigvals_gsm8k_llama8b,500,25,epr|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2,4,0.7820081671871247,live,nan,nan,2,5.48324805343698,lsml,False,False,0.124,0,"{""intrinsic_dim_ah"": 1, ""intrinsic_dim_kn"": 8, ""k_dim"": 4}"
a4_antigravity,a4.good5+K_intrinsic_ah,c46,repgrid,lapeigvals_gsm8k_llama8b,500,25,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max,5,0.814476739530787,live,nan,nan,2,1.613235367180325,lsml,False,False,0.124,0,"{""intrinsic_dim_ah"": 1, ""intrinsic_dim_kn"": 8}"
a4_antigravity,a4.good5+K_intrinsic_kn,c46,repgrid,lapeigvals_gsm8k_llama8b,500,25,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max,5,0.8146568980703018,live,nan,nan,4,1.7850078792624096,lsml,False,False,0.124,0,"{""intrinsic_dim_ah"": 1, ""intrinsic_dim_kn"": 8}"
a4_antigravity,a4.recon_s4,c46,repgrid,lapeigvals_gsm8k_llama8b,500,25,trace_length|spectral_entropy|spectral_centroid|mean_logprob_entropy,4,0.7945792297221554,live,nan,0.778194811434062,2,0.27620586986415857,lsml,False,False,0.124,0,"{""reconstruction_error"": 3649.291149163074}"
a4_antigravity,a4.recon_s5,c46,repgrid,lapeigvals_gsm8k_llama8b,500,25,trace_length|spectral_entropy|spectral_centroid|cusum_shift_idx|mean_logprob_entropy,5,0.7948194411081752,live,nan,0.7907658739690929,2,0.3110611575544295,lsml,False,False,0.124,0,"{""reconstruction_error"": 3127.542151750347}"
a4_antigravity,a4.recon_s6,c46,repgrid,lapeigvals_gsm8k_llama8b,500,25,trace_length|spectral_entropy|spectral_centroid|stft_max_high_power|cusum_shift_idx|mean_logprob_entropy,6,0.7885739450716631,live,nan,0.796731123388582,3,0.41529502507837507,lsml,False,False,0.124,0,"{""reconstruction_error"": 2616.485548930216}"
a4_antigravity,a4.recon_adapt,c46,repgrid,lapeigvals_gsm8k_llama8b,500,25,trace_length|spectral_entropy|spectral_centroid|stft_max_high_power|pe_mean|cusum_shift_idx|mean_logprob_entropy,7,0.7743814556809991,live,nan,0.8029065577708383,5,0.6032106502682538,lsml,False,False,0.124,0,"{""size"": 7, ""reconstruction_error"": 2143.354366727255}"
a4_antigravity,a4.anchor_s4,c46,repgrid,lapeigvals_gsm8k_mistral24b,1319,26,epr|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2,4,0.845371142618849,live,nan,0.8081393585563728,2,5.462634897814044,lsml,False,False,0.307,0,"{""mean_correlation"": 0.9947359866948786}"
a4_antigravity,a4.anchor_s5,c46,repgrid,lapeigvals_gsm8k_mistral24b,1319,26,epr|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,5,0.8485101220714232,live,nan,0.8177420577754189,2,10.434396399464436,lsml,False,False,0.307,0,"{""mean_correlation"": 0.9865959101728603}"
a4_antigravity,a4.anchor_s6,c46,repgrid,lapeigvals_gsm8k_mistral24b,1319,26,epr|epr_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,6,0.8469254681931913,live,nan,0.8255364318750474,2,17.49320233470203,lsml,False,False,0.307,0,"{""mean_correlation"": 0.9728295525708095}"
a4_antigravity,a4.anchor_adapt,c46,repgrid,lapeigvals_gsm8k_mistral24b,1319,26,epr|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,8,0.8474486314352869,live,nan,0.8184433998028662,2,32.12659506948264,lsml,False,False,0.307,0,"{""size"": 8, ""mean_correlation"": 0.9474913855729337}"
a4_antigravity,a4.intrinsic_k_ah,c46,repgrid,lapeigvals_gsm8k_mistral24b,1319,26,epr|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2,4,0.845371142618849,live,nan,nan,2,5.462634897814044,lsml,False,False,0.307,0,"{""intrinsic_dim_ah"": 1, ""intrinsic_dim_kn"": 8, ""k_dim"": 4}"
a4_antigravity,a4.good5+K_intrinsic_ah,c46,repgrid,lapeigvals_gsm8k_mistral24b,1319,26,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max,5,0.8006065660777921,live,nan,nan,2,2.461646175096042,lsml,False,False,0.307,0,"{""intrinsic_dim_ah"": 1, ""intrinsic_dim_kn"": 8}"
a4_antigravity,a4.good5+K_intrinsic_kn,c46,repgrid,lapeigvals_gsm8k_mistral24b,1319,26,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max,5,0.8071119872621123,live,nan,nan,4,2.7769670750255817,lsml,False,False,0.307,0,"{""intrinsic_dim_ah"": 1, ""intrinsic_dim_kn"": 8}"
a4_antigravity,a4.recon_s4,c46,repgrid,lapeigvals_gsm8k_mistral24b,1319,26,epr|trace_length|spectral_centroid|rpdi,4,0.8304799454090529,live,nan,0.8081393585563728,2,0.324351316434301,lsml,False,False,0.307,0,"{""reconstruction_error"": 10892.077714030656}"
a4_antigravity,a4.recon_s5,c46,repgrid,lapeigvals_gsm8k_mistral24b,1319,26,epr|trace_length|spectral_centroid|stft_max_high_power|rpdi,5,0.8376829175828342,live,nan,0.8177420577754189,3,0.15674724666091897,lsml,False,False,0.307,0,"{""reconstruction_error"": 9526.057698240576}"
a4_antigravity,a4.recon_s6,c46,repgrid,lapeigvals_gsm8k_mistral24b,1319,26,epr|trace_length|spectral_centroid|stft_max_high_power|rpdi|pe_mean,6,0.8395026158162104,live,nan,0.8255364318750474,4,0.16587742783067183,lsml,False,False,0.307,0,"{""reconstruction_error"": 8206.266174171207}"
a4_antigravity,a4.recon_adapt,c46,repgrid,lapeigvals_gsm8k_mistral24b,1319,26,epr|trace_length|spectral_centroid|stft_max_high_power|rpdi|pe_mean,6,0.8395026158162104,live,nan,0.8255364318750474,4,0.16587742783067183,lsml,False,False,0.307,0,"{""size"": 6, ""reconstruction_error"": 8206.266174171207}"
a4_antigravity,a4.anchor_s4,c46,repgrid,lapeigvals_gsm8k_nemo,1319,25,epr|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2,4,0.7634938045906967,live,nan,0.7540950639853747,2,5.44685984311925,lsml,False,False,0.261,0,"{""mean_correlation"": 0.9959418234571793}"
a4_antigravity,a4.anchor_s5,c46,repgrid,lapeigvals_gsm8k_nemo,1319,25,epr|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2,5,0.7676904326630103,live,nan,0.7574710542352224,2,10.371975509723358,lsml,False,False,0.261,0,"{""mean_correlation"": 0.9887444881419947}"
a4_antigravity,a4.anchor_s6,c46,repgrid,lapeigvals_gsm8k_nemo,1319,25,epr|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2,6,0.7673573024578508,live,nan,0.7713893967093235,2,16.051638833116712,lsml,False,False,0.261,0,"{""mean_correlation"": 0.9780888551096588}"
a4_antigravity,a4.anchor_adapt,c46,repgrid,lapeigvals_gsm8k_nemo,1319,25,epr|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,8,0.769863904123502,live,nan,0.7644464757261833,3,31.254140826572602,lsml,False,False,0.261,0,"{""size"": 8, ""mean_correlation"": 0.9510867522079071}"
a4_antigravity,a4.intrinsic_k_ah,c46,repgrid,lapeigvals_gsm8k_nemo,1319,25,epr|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2,4,0.7634938045906967,live,nan,nan,2,5.44685984311925,lsml,False,False,0.261,0,"{""intrinsic_dim_ah"": 1, ""intrinsic_dim_kn"": 8, ""k_dim"": 4}"
a4_antigravity,a4.good5+K_intrinsic_ah,c46,repgrid,lapeigvals_gsm8k_nemo,1319,25,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max,5,0.7226569165143206,live,nan,nan,2,1.3718646067364477,lsml,False,False,0.261,0,"{""intrinsic_dim_ah"": 1, ""intrinsic_dim_kn"": 8}"
