selector,variant,pool_mode,domain,cell,n,p_pool,chosen,size,auroc,eval_mode,pctile_within_size,rand_med,K,residual,fusion,flipped,fallback,seconds,seed,diag_json
a2_groupfs,a2.groups@good5,c46,repgrid,inside_coqa_llama7b,4504,23,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max,5,0.4831175070889249,live,nan,nan,2,0.6571495903013639,lsml,True,False,29.224,0,"{""C"": 2, ""lambda1"": 10.0, ""lambda0"": 0.313198, ""lambda_dufs"": 0.156599, ""lambda_stability"": {""0.156599"": 0.885, ""0.313198"": 0.793, ""0.626396"": 0.713}, ""stability"": 0.885, ""K_groups"": 2, ""open_groups"": [0, 1], ""n_selected"": 23, ""feat_gates"": [1.664, 1.552, 1.604, -0.773, -1.116, 0.259, 1.502, 0.274, 1.621, 0.186, 1.484, 1.658, 1.696, 1.593, -0.666, 1.691, -0.255, 1.581, 1.714, 1.646, 1.726, 1.658, 1.326], ""C_distortion"": {""2"": 2.7621, ""3"": 4.3324, ""4"": 4.4771, ""5"": 4.2458, ""6"": 4.8494, ""7"": 4.1383, ""8"": 3.6475}, ""subsampled_rows"": 1200, ""good5_cols"": [0, 1, 2, 10, 13], ""K_subset"": 2, ""note"": ""GOOD_5 fixed; discovered groups restricted (isolate clustering)""}"
a2_groupfs,a2.dufs,c46,repgrid,inside_coqa_llama7b,4504,23,epr|spectral_entropy|low_band_power|dominant_freq|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,19,0.5239969741338772,live,nan,0.5361427048160654,6,66.24968115585396,lsml,False,False,29.224,0,"{""lambda_dufs"": 0.156599, ""n_selected"": 19, ""feat_gate_means"": [1.664, 1.552, 1.604, -0.773, -1.116, 0.259, 1.502, 0.274, 1.621, 0.186, 1.484, 1.658, 1.696, 1.593, -0.666, 1.691, -0.255, 1.581, 1.714, 1.646, 1.726, 1.658, 1.326], ""note"": ""DUFS (Lindenbaum 2021) per-feature baseline; delta vs a2.select isolates the group granularity""}"
a2_groupfs,a2.select,c46,repgrid,internalstates_gsm8k_qwen25_7b,500,25,epr|low_band_power|sw_var_peak|cusum_max|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,10,0.683449172176075,live,nan,0.6979525719990205,3,34.18844125375586,lsml,False,False,17.643,0,"{""C"": 2, ""lambda1"": 10.0, ""lambda0"": 0.177392, ""lambda_dufs"": 0.088696, ""lambda_stability"": {""0.088696"": 0.975, ""0.177392"": 0.963, ""0.354783"": 0.832}, ""stability"": 0.975, ""K_groups"": 2, ""open_groups"": [0], ""n_selected"": 10, ""feat_gates"": [1.68, -0.596, -0.84, 1.68, 1.03, 1.661, 1.548, 1.643, -0.756, -0.672, -0.747, 1.614, -0.761, -0.618, 1.587, -0.809, 1.665, -0.752, 1.578, 1.695, 1.674, 1.691, 1.659, 1.704, 1.689], ""C_distortion"": {""2"": 1.0559, ""3"": 2.6172, ""4"": 4.3181, ""5"": 4.4868, ""6"": 4.1087, ""7"": 4.4286, ""8"": 4.4593}, ""subsampled_rows"": 500}"
a2_groupfs,a2.select+groups,c46,repgrid,internalstates_gsm8k_qwen25_7b,500,25,epr|low_band_power|sw_var_peak|cusum_max|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,10,0.6793806859919761,live,nan,nan,1,39.98128326127857,lsml,False,False,17.643,0,"{""C"": 2, ""lambda1"": 10.0, ""lambda0"": 0.177392, ""lambda_dufs"": 0.088696, ""lambda_stability"": {""0.088696"": 0.975, ""0.177392"": 0.963, ""0.354783"": 0.832}, ""stability"": 0.975, ""K_groups"": 2, ""open_groups"": [0], ""n_selected"": 10, ""feat_gates"": [1.68, -0.596, -0.84, 1.68, 1.03, 1.661, 1.548, 1.643, -0.756, -0.672, -0.747, 1.614, -0.761, -0.618, 1.587, -0.809, 1.665, -0.752, 1.578, 1.695, 1.674, 1.691, 1.659, 1.704, 1.689], ""C_distortion"": {""2"": 1.0559, ""3"": 2.6172, ""4"": 4.3181, ""5"": 4.4868, ""6"": 4.1087, ""7"": 4.4286, ""8"": 4.4593}, ""subsampled_rows"": 500, ""K_subset"": 1, ""note"": ""gate-selected cols + discovered groups""}"
a2_groupfs,a2.groups@good5,c46,repgrid,internalstates_gsm8k_qwen25_7b,500,25,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max,5,0.7158275413911963,live,nan,nan,2,1.9663896933354041,lsml,False,False,17.643,0,"{""C"": 2, ""lambda1"": 10.0, ""lambda0"": 0.177392, ""lambda_dufs"": 0.088696, ""lambda_stability"": {""0.088696"": 0.975, ""0.177392"": 0.963, ""0.354783"": 0.832}, ""stability"": 0.975, ""K_groups"": 2, ""open_groups"": [0], ""n_selected"": 10, ""feat_gates"": [1.68, -0.596, -0.84, 1.68, 1.03, 1.661, 1.548, 1.643, -0.756, -0.672, -0.747, 1.614, -0.761, -0.618, 1.587, -0.809, 1.665, -0.752, 1.578, 1.695, 1.674, 1.691, 1.659, 1.704, 1.689], ""C_distortion"": {""2"": 1.0559, ""3"": 2.6172, ""4"": 4.3181, ""5"": 4.4868, ""6"": 4.1087, ""7"": 4.4286, ""8"": 4.4593}, ""subsampled_rows"": 500, ""good5_cols"": [0, 2, 3, 11, 14], ""K_subset"": 2, ""note"": ""GOOD_5 fixed; discovered groups restricted (isolate clustering)""}"
a2_groupfs,a2.dufs,c46,repgrid,internalstates_gsm8k_qwen25_7b,500,25,epr|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,16,0.6866323859034489,live,nan,0.7011922924789513,3,69.33162977215909,lsml,False,False,17.643,0,"{""lambda_dufs"": 0.088696, ""n_selected"": 16, ""feat_gate_means"": [1.68, -0.596, -0.84, 1.68, 1.03, 1.661, 1.548, 1.643, -0.756, -0.672, -0.747, 1.614, -0.761, -0.618, 1.587, -0.809, 1.665, -0.752, 1.578, 1.695, 1.674, 1.691, 1.659, 1.704, 1.689], ""note"": ""DUFS (Lindenbaum 2021) per-feature baseline; delta vs a2.select isolates the group granularity""}"
a2_groupfs,a2.select,c46,repgrid,lapeigvals_gsm8k_llama3b,1319,26,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|min_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,26,0.6895416166298953,live,nan,0.6895416166298953,7,117.04322632518972,lsml,True,False,18.717,0,"{""C"": 2, ""lambda1"": 10.0, ""lambda0"": 0.254861, ""lambda_dufs"": 0.127431, ""lambda_stability"": {""0.127431"": 0.888, ""0.254861"": 0.882, ""0.509723"": 0.85}, ""stability"": 0.888, ""K_groups"": 2, ""open_groups"": [0, 1], ""n_selected"": 26, ""feat_gates"": [1.727, -0.591, -0.836, 1.581, 0.652, 1.617, 1.122, 1.688, -0.825, 1.281, -0.783, 1.639, -0.821, 0.4, 1.644, -0.771, 1.667, 0.271, 1.683, -0.762, 1.689, 1.658, 1.646, 1.639, 1.674, 1.644], ""C_distortion"": {""2"": 1.0526, ""3"": 2.5751, ""4"": 2.7537, ""5"": 4.6206, ""6"": 3.7523, ""7"": 4.8467, ""8"": 5.765}, ""subsampled_rows"": 1200}"
a2_groupfs,a2.select+groups,c46,repgrid,lapeigvals_gsm8k_llama3b,1319,26,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|min_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,26,0.6917525437298108,live,nan,nan,2,120.35683999734616,lsml,True,False,18.717,0,"{""C"": 2, ""lambda1"": 10.0, ""lambda0"": 0.254861, ""lambda_dufs"": 0.127431, ""lambda_stability"": {""0.127431"": 0.888, ""0.254861"": 0.882, ""0.509723"": 0.85}, ""stability"": 0.888, ""K_groups"": 2, ""open_groups"": [0, 1], ""n_selected"": 26, ""feat_gates"": [1.727, -0.591, -0.836, 1.581, 0.652, 1.617, 1.122, 1.688, -0.825, 1.281, -0.783, 1.639, -0.821, 0.4, 1.644, -0.771, 1.667, 0.271, 1.683, -0.762, 1.689, 1.658, 1.646, 1.639, 1.674, 1.644], ""C_distortion"": {""2"": 1.0526, ""3"": 2.5751, ""4"": 2.7537, ""5"": 4.6206, ""6"": 3.7523, ""7"": 4.8467, ""8"": 5.765}, ""subsampled_rows"": 1200, ""K_subset"": 2, ""note"": ""gate-selected cols + discovered groups""}"
a2_groupfs,a2.groups@good5,c46,repgrid,lapeigvals_gsm8k_llama3b,1319,26,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max,5,0.6754428836074882,live,nan,nan,2,2.526435698341203,lsml,False,False,18.717,0,"{""C"": 2, ""lambda1"": 10.0, ""lambda0"": 0.254861, ""lambda_dufs"": 0.127431, ""lambda_stability"": {""0.127431"": 0.888, ""0.254861"": 0.882, ""0.509723"": 0.85}, ""stability"": 0.888, ""K_groups"": 2, ""open_groups"": [0, 1], ""n_selected"": 26, ""feat_gates"": [1.727, -0.591, -0.836, 1.581, 0.652, 1.617, 1.122, 1.688, -0.825, 1.281, -0.783, 1.639, -0.821, 0.4, 1.644, -0.771, 1.667, 0.271, 1.683, -0.762, 1.689, 1.658, 1.646, 1.639, 1.674, 1.644], ""C_distortion"": {""2"": 1.0526, ""3"": 2.5751, ""4"": 2.7537, ""5"": 4.6206, ""6"": 3.7523, ""7"": 4.8467, ""8"": 5.765}, ""subsampled_rows"": 1200, ""good5_cols"": [0, 2, 3, 11, 14], ""K_subset"": 2, ""note"": ""GOOD_5 fixed; discovered groups restricted (isolate clustering)""}"
a2_groupfs,a2.dufs,c46,repgrid,lapeigvals_gsm8k_llama3b,1319,26,epr|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_spectral_entropy|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,19,0.6956181752171362,live,nan,0.6878915668258534,7,98.85934019539653,lsml,True,False,18.717,0,"{""lambda_dufs"": 0.127431, ""n_selected"": 19, ""feat_gate_means"": [1.727, -0.591, -0.836, 1.581, 0.652, 1.617, 1.122, 1.688, -0.825, 1.281, -0.783, 1.639, -0.821, 0.4, 1.644, -0.771, 1.667, 0.271, 1.683, -0.762, 1.689, 1.658, 1.646, 1.639, 1.674, 1.644], ""note"": ""DUFS (Lindenbaum 2021) per-feature baseline; delta vs a2.select isolates the group granularity""}"
a2_groupfs,a2.select,c46,repgrid,lapeigvals_gsm8k_llama8b,500,25,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,25,0.8162783249259349,live,nan,0.8162783249259349,8,115.1915143960773,lsml,False,False,17.49,0,"{""C"": 2, ""lambda1"": 10.0, ""lambda0"": 0.199901, ""lambda_dufs"": 0.09995, ""lambda_stability"": {""0.09995"": 1.0, ""0.199901"": 0.947, ""0.399802"": 0.804}, ""stability"": 1.0, ""K_groups"": 2, ""open_groups"": [0, 1], ""n_selected"": 25, ""feat_gates"": [1.704, 1.263, -0.799, 1.681, 1.543, 1.674, 1.517, 1.716, -0.786, 1.486, -0.784, 1.662, -0.711, 1.241, 1.654, -0.728, 1.649, -0.744, 1.566, 1.658, 1.688, 1.668, 1.692, 1.668, 1.69], ""C_distortion"": {""2"": 1.1005, ""3"": 1.6216, ""4"": 1.813, ""5"": 4.9079, ""6"": 4.8427, ""7"": 3.6518, ""8"": 4.0554}, ""subsampled_rows"": 500}"
a2_groupfs,a2.select+groups,c46,repgrid,lapeigvals_gsm8k_llama8b,500,25,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,25,0.8148971094563215,live,nan,nan,2,118.88108443813451,lsml,True,False,17.49,0,"{""C"": 2, ""lambda1"": 10.0, ""lambda0"": 0.199901, ""lambda_dufs"": 0.09995, ""lambda_stability"": {""0.09995"": 1.0, ""0.199901"": 0.947, ""0.399802"": 0.804}, ""stability"": 1.0, ""K_groups"": 2, ""open_groups"": [0, 1], ""n_selected"": 25, ""feat_gates"": [1.704, 1.263, -0.799, 1.681, 1.543, 1.674, 1.517, 1.716, -0.786, 1.486, -0.784, 1.662, -0.711, 1.241, 1.654, -0.728, 1.649, -0.744, 1.566, 1.658, 1.688, 1.668, 1.692, 1.668, 1.69], ""C_distortion"": {""2"": 1.1005, ""3"": 1.6216, ""4"": 1.813, ""5"": 4.9079, ""6"": 4.8427, ""7"": 3.6518, ""8"": 4.0554}, ""subsampled_rows"": 500, ""K_subset"": 2, ""note"": ""gate-selected cols + discovered groups""}"
a2_groupfs,a2.groups@good5,c46,repgrid,lapeigvals_gsm8k_llama8b,500,25,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max,5,0.7989430699015133,live,nan,nan,2,1.94366628526411,lsml,False,False,17.49,0,"{""C"": 2, ""lambda1"": 10.0, ""lambda0"": 0.199901, ""lambda_dufs"": 0.09995, ""lambda_stability"": {""0.09995"": 1.0, ""0.199901"": 0.947, ""0.399802"": 0.804}, ""stability"": 1.0, ""K_groups"": 2, ""open_groups"": [0, 1], ""n_selected"": 25, ""feat_gates"": [1.704, 1.263, -0.799, 1.681, 1.543, 1.674, 1.517, 1.716, -0.786, 1.486, -0.784, 1.662, -0.711, 1.241, 1.654, -0.728, 1.649, -0.744, 1.566, 1.658, 1.688, 1.668, 1.692, 1.668, 1.69], ""C_distortion"": {""2"": 1.1005, ""3"": 1.6216, ""4"": 1.813, ""5"": 4.9079, ""6"": 4.8427, ""7"": 3.6518, ""8"": 4.0554}, ""subsampled_rows"": 500, ""good5_cols"": [0, 2, 3, 11, 14], ""K_subset"": 2, ""note"": ""GOOD_5 fixed; discovered groups restricted (isolate clustering)""}"
