selector,variant,pool_mode,domain,cell,n,p_pool,chosen,size,auroc,eval_mode,pctile_within_size,rand_med,K,residual,fusion,flipped,fallback,seconds,seed,diag_json
reference_macros,ref.consensus_4,c46,repgrid,epr_triviaqa_mistral24b,621,28,spectral_entropy|sw_var_peak|cusum_max|cusum_shift_idx,4,0.670758051846033,live,nan,0.7092077136039734,2,0.7669383245752668,lsml,True,False,0.0,0,"{""macro"": ""consensus_4"", ""n_present"": 4}"
reference_macros,ref.ALL_H16,c46,repgrid,epr_triviaqa_mistral24b,621,28,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx,14,0.6732549657726405,live,nan,0.7342820763587952,4,10.200225814989231,lsml,False,False,0.0,0,"{""macro"": ""ALL_H16"", ""n_present"": 14}"
reference_macros,ref.GOOD_5,c46,repgrid,inside_coqa_llama7b,4504,23,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max,5,0.6840627757131781,live,nan,0.5212563574314117,2,0.42176064424407184,lsml,False,False,0.0,0,"{""macro"": ""GOOD_5"", ""n_present"": 5}"
reference_macros,ref.GOOD_6,c46,repgrid,inside_coqa_llama7b,4504,23,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max|varentropy,6,0.6673670403915383,live,nan,0.5299956202507019,2,1.9194097530640735,lsml,False,False,0.0,0,"{""macro"": ""GOOD_6"", ""n_present"": 6}"
reference_macros,ref.STABLE_H9,c46,repgrid,inside_coqa_llama7b,4504,23,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|rpdi|sw_var_peak|pe_mean|cusum_max,9,0.47538338384307016,live,nan,0.535564124584198,3,3.9636335470940987,lsml,False,False,0.0,0,"{""macro"": ""STABLE_H9"", ""n_present"": 9}"
reference_macros,ref.top_macro_5,c46,repgrid,inside_coqa_llama7b,4504,23,epr|spectral_entropy|hl_ratio|sw_var_peak|cusum_max,5,0.6609158434916356,live,nan,0.5212563574314117,3,0.13884205539173874,lsml,False,False,0.0,0,"{""macro"": ""top_macro_5"", ""n_present"": 5}"
reference_macros,ref.consensus_4,c46,repgrid,inside_coqa_llama7b,4504,23,spectral_entropy|sw_var_peak|cusum_max|cusum_shift_idx,4,0.4793638761282125,live,nan,0.5381854474544525,2,0.4795141718962935,lsml,True,False,0.0,0,"{""macro"": ""consensus_4"", ""n_present"": 4}"
reference_macros,ref.ALL_H16,c46,repgrid,inside_coqa_llama7b,4504,23,epr|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx,15,0.4607844447834477,live,nan,0.5350257158279419,5,16.1009012989984,lsml,False,False,0.0,0,"{""macro"": ""ALL_H16"", ""n_present"": 15}"
reference_macros,ref.GOOD_5,c46,repgrid,internalstates_gsm8k_qwen25_7b,500,25,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max,5,0.6282420749279539,live,nan,0.6810947060585022,2,1.6696268569732253,lsml,False,False,0.0,0,"{""macro"": ""GOOD_5"", ""n_present"": 5}"
reference_macros,ref.GOOD_6,c46,repgrid,internalstates_gsm8k_qwen25_7b,500,25,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max|varentropy,6,0.6852573882578968,live,nan,0.6805108189582825,2,3.155182888242158,lsml,False,False,0.0,0,"{""macro"": ""GOOD_6"", ""n_present"": 6}"
reference_macros,ref.STABLE_H9,c46,repgrid,internalstates_gsm8k_qwen25_7b,500,25,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|rpdi|sw_var_peak|pe_mean|cusum_max,9,0.6615245521839859,live,nan,0.6928575336933136,5,8.840323294456935,lsml,True,False,0.0,0,"{""macro"": ""STABLE_H9"", ""n_present"": 9}"
reference_macros,ref.top_macro_5,c46,repgrid,internalstates_gsm8k_qwen25_7b,500,25,epr|spectral_entropy|hl_ratio|sw_var_peak|cusum_max,5,0.6953720969655874,live,nan,0.6810947060585022,2,1.3121698771527301,lsml,False,False,0.0,0,"{""macro"": ""top_macro_5"", ""n_present"": 5}"
reference_macros,ref.consensus_4,c46,repgrid,internalstates_gsm8k_qwen25_7b,500,25,spectral_entropy|sw_var_peak|cusum_max|cusum_shift_idx,4,0.6907573788401047,live,nan,0.6694920063018799,3,0.16590604483773133,lsml,False,False,0.0,0,"{""macro"": ""consensus_4"", ""n_present"": 4}"
reference_macros,ref.ALL_H16,c46,repgrid,internalstates_gsm8k_qwen25_7b,500,25,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx,16,0.6797197265073176,live,nan,0.698932021856308,4,17.91594687692492,lsml,False,False,0.0,0,"{""macro"": ""ALL_H16"", ""n_present"": 16}"
reference_macros,ref.GOOD_5,c46,repgrid,lapeigvals_gsm8k_llama3b,1319,26,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max,5,0.6845053574254569,live,nan,0.6828017830848694,2,1.9900503950381738,lsml,False,False,0.0,0,"{""macro"": ""GOOD_5"", ""n_present"": 5}"
reference_macros,ref.GOOD_6,c46,repgrid,lapeigvals_gsm8k_llama3b,1319,26,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max|varentropy,6,0.7025209223522402,live,nan,0.6759339570999146,4,4.368055560437558,lsml,False,False,0.0,0,"{""macro"": ""GOOD_6"", ""n_present"": 6}"
reference_macros,ref.STABLE_H9,c46,repgrid,lapeigvals_gsm8k_llama3b,1319,26,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|rpdi|sw_var_peak|pe_mean|cusum_max,9,0.6613441505850811,live,nan,0.690230518579483,3,10.088893670085504,lsml,True,False,0.0,0,"{""macro"": ""STABLE_H9"", ""n_present"": 9}"
reference_macros,ref.top_macro_5,c46,repgrid,lapeigvals_gsm8k_llama3b,1319,26,epr|spectral_entropy|hl_ratio|sw_var_peak|cusum_max,5,0.6796762271809051,live,nan,0.6828017830848694,2,1.4484033872423392,lsml,True,False,0.0,0,"{""macro"": ""top_macro_5"", ""n_present"": 5}"
reference_macros,ref.consensus_4,c46,repgrid,lapeigvals_gsm8k_llama3b,1319,26,spectral_entropy|sw_var_peak|cusum_max|cusum_shift_idx,4,0.6403682706360954,live,nan,0.6712234914302826,2,0.5235016519933215,lsml,False,False,0.0,0,"{""macro"": ""consensus_4"", ""n_present"": 4}"
reference_macros,ref.ALL_H16,c46,repgrid,lapeigvals_gsm8k_llama3b,1319,26,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx,16,0.6483485538209475,live,nan,0.6852105259895325,5,20.907769797554145,lsml,True,False,0.0,0,"{""macro"": ""ALL_H16"", ""n_present"": 16}"
reference_macros,ref.GOOD_5,c46,repgrid,lapeigvals_gsm8k_llama8b,500,25,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max,5,0.8152374089198494,live,nan,0.7868023812770844,3,1.6028694461562139,lsml,False,False,0.0,0,"{""macro"": ""GOOD_5"", ""n_present"": 5}"
reference_macros,ref.GOOD_6,c46,repgrid,lapeigvals_gsm8k_llama8b,500,25,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max|varentropy,6,0.8186404035551285,live,nan,0.8020658195018768,3,3.7834074272718703,lsml,False,False,0.0,0,"{""macro"": ""GOOD_6"", ""n_present"": 6}"
reference_macros,ref.STABLE_H9,c46,repgrid,lapeigvals_gsm8k_llama8b,500,25,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|rpdi|sw_var_peak|pe_mean|cusum_max,9,0.804828248858996,live,nan,0.8001241087913513,4,9.927452118323805,lsml,False,False,0.0,0,"{""macro"": ""STABLE_H9"", ""n_present"": 9}"
reference_macros,ref.top_macro_5,c46,repgrid,lapeigvals_gsm8k_llama8b,500,25,epr|spectral_entropy|hl_ratio|sw_var_peak|cusum_max,5,0.8088317719593243,live,nan,0.7868023812770844,2,1.0971746683136185,lsml,True,False,0.0,0,"{""macro"": ""top_macro_5"", ""n_present"": 5}"
reference_macros,ref.consensus_4,c46,repgrid,lapeigvals_gsm8k_llama8b,500,25,spectral_entropy|sw_var_peak|cusum_max|cusum_shift_idx,4,0.7633717671550965,live,nan,0.7950896918773651,3,0.25262895111390743,lsml,False,False,0.0,0,"{""macro"": ""consensus_4"", ""n_present"": 4}"
reference_macros,ref.ALL_H16,c46,repgrid,lapeigvals_gsm8k_llama8b,500,25,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx,16,0.7944991592601489,live,nan,0.8110036849975586,5,22.61001595312789,lsml,True,False,0.0,0,"{""macro"": ""ALL_H16"", ""n_present"": 16}"
reference_macros,ref.GOOD_5,c46,repgrid,lapeigvals_gsm8k_mistral24b,1319,26,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max,5,0.8006065660777921,live,nan,0.8152134418487549,2,2.461646175096042,lsml,False,False,0.0,0,"{""macro"": ""GOOD_5"", ""n_present"": 5}"
reference_macros,ref.GOOD_6,c46,repgrid,lapeigvals_gsm8k_mistral24b,1319,26,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max|varentropy,6,0.808749715672151,live,nan,0.8220638334751129,3,5.166547821327455,lsml,False,False,0.0,0,"{""macro"": ""GOOD_6"", ""n_present"": 6}"
reference_macros,ref.STABLE_H9,c46,repgrid,lapeigvals_gsm8k_mistral24b,1319,26,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|rpdi|sw_var_peak|pe_mean|cusum_max,9,0.8047008871028887,live,nan,0.8264879882335663,5,9.932778820529984,lsml,True,False,0.0,0,"{""macro"": ""STABLE_H9"", ""n_present"": 9}"
reference_macros,ref.top_macro_5,c46,repgrid,lapeigvals_gsm8k_mistral24b,1319,26,epr|spectral_entropy|hl_ratio|sw_var_peak|cusum_max,5,0.810091743119266,live,nan,0.8152134418487549,3,1.415430018038715,lsml,False,False,0.0,0,"{""macro"": ""top_macro_5"", ""n_present"": 5}"
reference_macros,ref.consensus_4,c46,repgrid,lapeigvals_gsm8k_mistral24b,1319,26,spectral_entropy|sw_var_peak|cusum_max|cusum_shift_idx,4,0.7801652892561983,live,nan,0.8095723688602448,3,0.31843228812728636,lsml,False,False,0.0,0,"{""macro"": ""consensus_4"", ""n_present"": 4}"
reference_macros,ref.ALL_H16,c46,repgrid,lapeigvals_gsm8k_mistral24b,1319,26,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx,16,0.8079308514671317,live,nan,0.8353590071201324,7,18.092500548726886,lsml,True,False,0.0,0,"{""macro"": ""ALL_H16"", ""n_present"": 16}"
reference_macros,ref.GOOD_5,c46,repgrid,lapeigvals_gsm8k_nemo,1319,25,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max,5,0.7820434694292099,live,nan,0.7448405623435974,3,0.7995294766902398,lsml,False,False,0.0,0,"{""macro"": ""GOOD_5"", ""n_present"": 5}"
reference_macros,ref.GOOD_6,c46,repgrid,lapeigvals_gsm8k_nemo,1319,25,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max|varentropy,6,0.8013325208206379,live,nan,0.7667722702026367,2,2.2172716002849477,lsml,False,False,0.0,0,"{""macro"": ""GOOD_6"", ""n_present"": 6}"
reference_macros,ref.STABLE_H9,c46,repgrid,lapeigvals_gsm8k_nemo,1319,25,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|rpdi|sw_var_peak|pe_mean|cusum_max,9,0.7201543774121473,live,nan,0.7743611633777618,4,5.32316289555835,lsml,True,False,0.0,0,"{""macro"": ""STABLE_H9"", ""n_present"": 9}"
reference_macros,ref.top_macro_5,c46,repgrid,lapeigvals_gsm8k_nemo,1319,25,epr|spectral_entropy|hl_ratio|sw_var_peak|cusum_max,5,0.7709201706276662,live,nan,0.7448405623435974,2,0.8004814880349718,lsml,True,False,0.0,0,"{""macro"": ""top_macro_5"", ""n_present"": 5}"
reference_macros,ref.consensus_4,c46,repgrid,lapeigvals_gsm8k_nemo,1319,25,spectral_entropy|sw_var_peak|cusum_max|cusum_shift_idx,4,0.7778102782855982,live,nan,0.7314219176769257,2,0.14737561044348094,lsml,True,False,0.0,0,"{""macro"": ""consensus_4"", ""n_present"": 4}"
reference_macros,ref.ALL_H16,c46,repgrid,lapeigvals_gsm8k_nemo,1319,25,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx,16,0.7389315458054032,live,nan,0.7859638631343842,5,12.31729800752434,lsml,True,False,0.0,0,"{""macro"": ""ALL_H16"", ""n_present"": 16}"
reference_macros,ref.GOOD_5,c46,repgrid,lapeigvals_gsm8k_phi35,1319,25,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max,5,0.803166635516514,live,nan,0.771816223859787,4,1.5376049852263443,lsml,False,False,0.0,0,"{""macro"": ""GOOD_5"", ""n_present"": 5}"
reference_macros,ref.GOOD_6,c46,repgrid,lapeigvals_gsm8k_phi35,1319,25,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max|varentropy,6,0.812493881220018,live,nan,0.7829991281032562,2,3.1993275906827656,lsml,False,False,0.0,0,"{""macro"": ""GOOD_6"", ""n_present"": 6}"
reference_macros,ref.STABLE_H9,c46,repgrid,lapeigvals_gsm8k_phi35,1319,25,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|rpdi|sw_var_peak|pe_mean|cusum_max,9,0.726408209400226,live,nan,0.7949585914611816,5,7.30261727056597,lsml,True,False,0.0,0,"{""macro"": ""STABLE_H9"", ""n_present"": 9}"
reference_macros,ref.top_macro_5,c46,repgrid,lapeigvals_gsm8k_phi35,1319,25,epr|spectral_entropy|hl_ratio|sw_var_peak|cusum_max,5,0.8039498393542128,live,nan,0.771816223859787,4,0.9602168710923799,lsml,False,False,0.0,0,"{""macro"": ""top_macro_5"", ""n_present"": 5}"
reference_macros,ref.consensus_4,c46,repgrid,lapeigvals_gsm8k_phi35,1319,25,spectral_entropy|sw_var_peak|cusum_max|cusum_shift_idx,4,0.6833141982395714,live,nan,0.7218224704265594,2,0.5257250188830348,lsml,False,False,0.0,0,"{""macro"": ""consensus_4"", ""n_present"": 4}"
reference_macros,ref.ALL_H16,c46,repgrid,lapeigvals_gsm8k_phi35,1319,25,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx,16,0.7356998549292891,live,nan,0.8048442900180817,6,16.33483521486555,lsml,True,False,0.0,0,"{""macro"": ""ALL_H16"", ""n_present"": 16}"
reference_macros,ref.GOOD_5,c46,repgrid,losnet_hotpotqa_mistral7b,500,25,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max,5,0.5753946262893509,live,nan,0.5632295906543732,2,0.6753164945142227,lsml,False,False,0.0,0,"{""macro"": ""GOOD_5"", ""n_present"": 5}"
reference_macros,ref.GOOD_6,c46,repgrid,losnet_hotpotqa_mistral7b,500,25,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max|varentropy,6,0.5809721303562809,live,nan,0.5698171257972717,2,1.7832519949921508,lsml,False,False,0.0,0,"{""macro"": ""GOOD_6"", ""n_present"": 6}"
reference_macros,ref.STABLE_H9,c46,repgrid,losnet_hotpotqa_mistral7b,500,25,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|rpdi|sw_var_peak|pe_mean|cusum_max,9,0.5229446361214894,live,nan,0.5670015513896942,5,4.557469481752825,lsml,True,False,0.0,0,"{""macro"": ""STABLE_H9"", ""n_present"": 9}"
reference_macros,ref.top_macro_5,c46,repgrid,losnet_hotpotqa_mistral7b,500,25,epr|spectral_entropy|hl_ratio|sw_var_peak|cusum_max,5,0.5707288296179768,live,nan,0.5632295906543732,2,0.6533817344082048,lsml,False,False,0.0,0,"{""macro"": ""top_macro_5"", ""n_present"": 5}"
reference_macros,ref.consensus_4,c46,repgrid,losnet_hotpotqa_mistral7b,500,25,spectral_entropy|sw_var_peak|cusum_max|cusum_shift_idx,4,0.5787554300219883,live,nan,0.560297816991806,3,0.21408881112727238,lsml,False,False,0.0,0,"{""macro"": ""consensus_4"", ""n_present"": 4}"
reference_macros,ref.ALL_H16,c46,repgrid,losnet_hotpotqa_mistral7b,500,25,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx,16,0.5433597311357015,live,nan,0.5681009590625763,6,13.564139841556754,lsml,True,False,0.0,0,"{""macro"": ""ALL_H16"", ""n_present"": 16}"
reference_macros,ref.GOOD_5,c46,repgrid,noise_gsm8k_mistral7b,1319,25,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max,5,0.7850751141542013,live,nan,0.76837158203125,2,1.1231605040864443,lsml,False,False,0.0,0,"{""macro"": ""GOOD_5"", ""n_present"": 5}"
reference_macros,ref.GOOD_6,c46,repgrid,noise_gsm8k_mistral7b,1319,25,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max|varentropy,6,0.7902344702003504,live,nan,0.7574205994606018,2,2.8618582317752144,lsml,False,False,0.0,0,"{""macro"": ""GOOD_6"", ""n_present"": 6}"
reference_macros,ref.STABLE_H9,c46,repgrid,noise_gsm8k_mistral7b,1319,25,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|rpdi|sw_var_peak|pe_mean|cusum_max,9,0.7051096937954375,live,nan,0.7601543366909027,5,6.203615738976638,lsml,True,False,0.0,0,"{""macro"": ""STABLE_H9"", ""n_present"": 9}"
reference_macros,ref.top_macro_5,c46,repgrid,noise_gsm8k_mistral7b,1319,25,epr|spectral_entropy|hl_ratio|sw_var_peak|cusum_max,5,0.7908897360083507,live,nan,0.76837158203125,2,0.9566412758285927,lsml,False,False,0.0,0,"{""macro"": ""top_macro_5"", ""n_present"": 5}"
reference_macros,ref.consensus_4,c46,repgrid,noise_gsm8k_mistral7b,1319,25,spectral_entropy|sw_var_peak|cusum_max|cusum_shift_idx,4,0.7807848474955051,live,nan,0.7264851331710815,2,0.3124212563557403,lsml,True,False,0.0,0,"{""macro"": ""consensus_4"", ""n_present"": 4}"
reference_macros,ref.ALL_H16,c46,repgrid,noise_gsm8k_mistral7b,1319,25,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx,16,0.7200543525743899,live,nan,0.7828609943389893,7,17.331062229443308,lsml,True,False,0.0,0,"{""macro"": ""ALL_H16"", ""n_present"": 16}"
reference_macros,ref.GOOD_5,c46,repgrid,noise_gsm8k_phi3mini,1319,25,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max,5,0.6642509651648033,live,nan,0.6593860685825348,2,0.3416438566467652,lsml,False,False,0.0,0,"{""macro"": ""GOOD_5"", ""n_present"": 5}"
reference_macros,ref.GOOD_6,c46,repgrid,noise_gsm8k_phi3mini,1319,25,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max|varentropy,6,0.6800590256856576,live,nan,0.6464818716049194,2,1.3721486772608116,lsml,False,False,0.0,0,"{""macro"": ""GOOD_6"", ""n_present"": 6}"
reference_macros,ref.STABLE_H9,c46,repgrid,noise_gsm8k_phi3mini,1319,25,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|rpdi|sw_var_peak|pe_mean|cusum_max,9,0.631304255651514,live,nan,0.6698815524578094,5,4.669836294554511,lsml,True,False,0.0,0,"{""macro"": ""STABLE_H9"", ""n_present"": 9}"
reference_macros,ref.top_macro_5,c46,repgrid,noise_gsm8k_phi3mini,1319,25,epr|spectral_entropy|hl_ratio|sw_var_peak|cusum_max,5,0.6668368257793845,live,nan,0.6593860685825348,2,0.27226733366864136,lsml,False,False,0.0,0,"{""macro"": ""top_macro_5"", ""n_present"": 5}"
reference_macros,ref.consensus_4,c46,repgrid,noise_gsm8k_phi3mini,1319,25,spectral_entropy|sw_var_peak|cusum_max|cusum_shift_idx,4,0.6469254200977438,live,nan,0.6335832476615906,2,0.17799207778691456,lsml,True,False,0.0,0,"{""macro"": ""consensus_4"", ""n_present"": 4}"
reference_macros,ref.ALL_H16,c46,repgrid,noise_gsm8k_phi3mini,1319,25,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx,16,0.5987982861351009,live,nan,0.6628101766109467,6,12.607491513362936,lsml,True,False,0.0,0,"{""macro"": ""ALL_H16"", ""n_present"": 16}"
reference_macros,ref.GOOD_5,c46,repgrid,sciq_llama8b,198,26,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max,5,0.7380653981998404,live,nan,0.7230260670185089,2,2.1221394682983794,lsml,False,False,0.0,0,"{""macro"": ""GOOD_5"", ""n_present"": 5}"
reference_macros,ref.GOOD_6,c46,repgrid,sciq_llama8b,198,26,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max|varentropy,6,0.7477498006152443,live,nan,0.7279252707958221,2,5.118158266945639,lsml,False,False,0.0,0,"{""macro"": ""GOOD_6"", ""n_present"": 6}"
reference_macros,ref.STABLE_H9,c46,repgrid,sciq_llama8b,198,26,epr|low_band_power|high_band_power|hl_ratio|spectral_centroid|rpdi|sw_var_peak|pe_mean|cusum_max,9,0.7081007177851202,live,nan,0.731514185667038,3,3.7657143438299445,lsml,True,False,0.0,0,"{""macro"": ""STABLE_H9"", ""n_present"": 9}"
reference_macros,ref.top_macro_5,c46,repgrid,sciq_llama8b,198,26,epr|spectral_entropy|hl_ratio|sw_var_peak|cusum_max,5,0.7436481713569557,live,nan,0.7230260670185089,2,2.329587087461813,lsml,False,False,0.0,0,"{""macro"": ""top_macro_5"", ""n_present"": 5}"
reference_macros,ref.consensus_4,c46,repgrid,sciq_llama8b,198,26,spectral_entropy|sw_var_peak|cusum_max|cusum_shift_idx,4,0.6998974592685427,live,nan,0.7206904292106628,3,0.6354615056694007,lsml,False,False,0.0,0,"{""macro"": ""consensus_4"", ""n_present"": 4}"
reference_macros,ref.ALL_H16,c46,repgrid,sciq_llama8b,198,26,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean|hurst_exponent|cusum_max|cusum_shift_idx,16,0.7215449470206221,live,nan,0.7376666367053986,4,23.10052608903805,lsml,True,False,0.0,0,"{""macro"": ""ALL_H16"", ""n_present"": 16}"
reference_macros,ref.GOOD_5,c46,repgrid,se_nq_open_llama8b,8460,27,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max,5,0.718000813882429,live,nan,0.7182636857032776,2,1.2898666175435125,lsml,False,False,0.0,0,"{""macro"": ""GOOD_5"", ""n_present"": 5}"
reference_macros,ref.GOOD_6,c46,repgrid,se_nq_open_llama8b,8460,27,epr|spectral_entropy|low_band_power|sw_var_peak|cusum_max|varentropy,6,0.7303111911630826,live,nan,0.7232076525688171,2,3.134014025954493,lsml,False,False,0.0,0,"{""macro"": ""GOOD_6"", ""n_present"": 6}"
