split,replicate,seed,world,mean_probability,near_zero_fraction,near_one_fraction,effective_feature_count,mean_seed_std,min_probability,max_probability,gate_order_stability,shuffle_l2_distance,lambda0_max_score_error
development,1,60116,pure_noise,0.2805247333758896,0.08333333333333333,0.0,7.145837963269075,0.23877474446468275,0.029884505810556957,0.7983290236680359,0.10281609802926883,3.4433832014647905,0.0
development,2,10202,smooth_signal,0.6201900654001823,0.25,0.5,8.068118751502066,0.06987072568379271,0.024285610205147894,0.9998113646693025,0.8408416925944353,3.0236047645505457,0.0
development,2,20205,correlated_errors,0.9721471051415661,0.0,0.9166666666666666,11.9003792196751,0.038333204064200835,0.6771493162550333,0.9995129285868343,0.052572337867535825,0.46621239517058904,0.0
development,2,30208,nuisance_manifold,0.9889963993638132,0.0,0.9166666666666666,11.99206137539575,0.013874282694482572,0.9060168219739176,0.999563451418782,0.28100126395642405,0.13026526468398944,0.0
development,2,40211,subspace_exclusion,0.7323818238644483,0.08333333333333333,0.6666666666666666,9.379399543819018,0.06898521703677353,0.023430465264637476,0.999742426896494,0.7939147348466656,2.4412284697121023,0.0
development,2,50214,disconnected_graph,0.9987290343271313,0.0,1.0,11.999964323499633,0.001025998956994455,0.9930949743478369,0.9995798376384221,0.16380194702174125,0.008857786542016346,0.0
development,2,60217,pure_noise,0.3322682298657445,0.08333333333333333,0.0,8.423283798181277,0.2837845816513949,0.04384099164063981,0.8380564889811272,-0.013724476064420718,2.542409555762817,0.0
development,3,10303,smooth_signal,0.630886093502728,0.3333333333333333,0.5833333333333334,8.001487898646712,0.043098404297789356,0.02318835681527187,0.9998300671832344,0.9166448177081564,2.9001960554418136,0.0
development,3,20306,correlated_errors,0.9719670433839606,0.0,0.9166666666666666,11.89955418309842,0.038571203256348725,0.6757955439375297,0.9995265835076714,0.07506947437039435,0.4682602503710543,0.0
development,3,30309,nuisance_manifold,0.9402903281614828,0.0,0.75,11.859687926901676,0.0722808226687958,0.711054012247216,0.9995749303053157,0.3764243417387805,0.6111615081488662,0.0
development,3,40312,subspace_exclusion,0.7570360311240725,0.16666666666666666,0.6666666666666666,9.599038085310905,0.06518082833851134,0.029659021132378376,0.9997092456279156,0.7887266863445909,2.0363105959232786,0.0
development,3,50315,disconnected_graph,0.9959887343356383,0.0,1.0,11.99864765920157,0.004825420550367283,0.9609468512678409,0.9995898988275848,0.1762360616143844,0.05444225491687323,0.0
development,3,60318,pure_noise,0.32651353745201817,0.08333333333333333,0.0,8.778293835972203,0.2955038404696613,0.045131561636371935,0.7572674695916127,-0.09782952859158921,2.127997677327734,0.0
development,4,10404,smooth_signal,0.6166950671225616,0.3333333333333333,0.5,7.903260555499289,0.055332034403595826,0.02107727240019785,0.9998160721620398,0.8912817829703717,2.4068876892417475,0.0
development,4,20407,correlated_errors,0.9722165395328997,0.0,0.9166666666666666,11.90186699835586,0.03813687399530297,0.6794300936716384,0.9994831556083358,0.12055566065632432,0.46282136380488037,0.0
development,4,30410,nuisance_manifold,0.9502550277145655,0.0,0.8333333333333334,11.848651088941061,0.06732701670448407,0.6724366340957415,0.999498385297915,0.41657188573170006,0.4281760573716919,0.0
development,4,40413,subspace_exclusion,0.7864920148859351,0.08333333333333333,0.6666666666666666,10.180775098266677,0.1043072661198954,0.031580954679509075,0.9997540570114526,0.5779192571936952,1.412484649226825,0.0
development,4,50416,disconnected_graph,0.9992452782787097,0.0,1.0,11.999999150090014,0.00034624920440959886,0.9986528391102137,0.9995861955715953,0.2051849718745866,0.0013594570626569672,0.0
development,4,60419,pure_noise,0.32406633476384056,0.0,0.0,9.360325044455164,0.3137917172084374,0.05213272706501288,0.6168765861799713,-0.17326410831495462,2.0302426099476247,0.0
development,5,10505,smooth_signal,0.6033188679637088,0.3333333333333333,0.5,7.825559270377093,0.06839507410400132,0.021785428716149833,0.9998195500771421,0.8497306222728683,2.5700422272950054,0.0
development,5,20508,correlated_errors,0.973786308743117,0.0,0.9166666666666666,11.911535522823554,0.036133119205371114,0.6954568554660958,0.9995269411032405,-0.04565027304204058,0.0006306988581132127,0.0
development,5,30511,nuisance_manifold,0.9606530920519855,0.0,0.8333333333333334,11.9003161991002,0.05358734862376705,0.6898328249042477,0.9995507466258072,0.29822772767750966,0.17877431907540317,0.0
development,5,40514,subspace_exclusion,0.8199470120229805,0.0,0.6666666666666666,10.77528272990965,0.11570675840033275,0.3343021817512821,0.9996836105259502,0.45515472649956107,1.408040860795474,0.0
development,5,50517,disconnected_graph,0.9965314645231964,0.0,1.0,11.999046977060424,0.004077056679479919,0.9670965781411542,0.9995679448891789,0.16830761926625115,0.0450116617820646,0.0
development,5,60520,pure_noise,0.33377352261236476,0.0,0.0,9.117033260329501,0.2935780615409096,0.0638932514119205,0.7625787193940057,-0.11046321878647009,2.949237161464851,0.0
development,6,10606,smooth_signal,0.6482922398212755,0.3333333333333333,0.5833333333333334,8.172282542764517,0.0417119683981614,0.030896663832436482,0.999822026025783,0.9042956800119862,1.8472859293270514,0.0
development,6,20609,correlated_errors,0.9720382207709277,0.0,0.9166666666666666,11.899627348807396,0.03848451594600514,0.675952225453691,0.9995130245684125,-0.01220202148990851,0.4678830327087151,0.0
development,6,30612,nuisance_manifold,0.9503695288744684,0.0,0.8333333333333334,11.865603241954517,0.06484273570009702,0.6755752016186167,0.9995380872400035,0.21390791637781373,0.5635312238988812,0.0
development,6,40615,subspace_exclusion,0.8275662693463808,0.0,0.6666666666666666,10.915266319534638,0.13200110599518836,0.32339465990842103,0.9996951612744049,0.3429491975586487,1.6656329840944062,0.0
development,6,50618,disconnected_graph,0.9991483689602637,0.0,1.0,11.999998367490106,0.0003793962069724564,0.9985072275558323,0.9995813873018732,0.3384696855859759,0.0021951141813950793,0.0
development,6,60621,pure_noise,0.3054403892332415,0.08333333333333333,0.08333333333333333,7.172588856424791,0.2442840139264132,0.03222364666022446,0.9891433592131373,0.1270957797525927,2.7267222083749365,0.0
development,7,10707,smooth_signal,0.5706768072689151,0.3333333333333333,0.5,7.366231692534799,0.053232072598534165,0.017293827888331722,0.9998278140426647,0.9067945845077672,1.9451689306793931,0.0
development,7,20710,correlated_errors,0.9725023900138527,0.0,0.9166666666666666,11.905358552159148,0.037615837938440616,0.6849326313483881,0.9994678112522798,0.1580358679342068,0.45526790404188167,0.0
development,7,30713,nuisance_manifold,0.86678696395946,0.0,0.6666666666666666,11.407510049329538,0.13227164417372658,0.4072533951478324,0.9996108262644757,0.2572042537209021,1.2127231012031305,0.0
development,7,40716,subspace_exclusion,0.7634628362835351,0.08333333333333333,0.6666666666666666,9.867744638287611,0.08057986434729615,0.027017721827873226,0.9997229730101133,0.751412341143192,2.24746409512227,0.0
development,7,50719,disconnected_graph,0.998667695765416,0.0,1.0,11.999962590028794,0.0010517982399764665,0.9929594597661717,0.999566505670464,0.22478406149949573,0.008215506583954089,0.0
development,7,60722,pure_noise,0.32291485350706844,0.08333333333333333,0.0,8.141712464858827,0.27278256881515944,0.03318700035614669,0.7833908578172495,0.033710641627318585,2.9609821633697875,0.0
