split,replicate,seed,world,mean_probability,near_zero_fraction,near_one_fraction,effective_feature_count,mean_seed_std,min_probability,max_probability,gate_order_stability,shuffle_l2_distance,lambda0_max_score_error
development,1,60116,pure_noise,0.2805247333758896,0.08333333333333333,0.0,7.145837963269075,0.23877474446468275,0.029884505810556957,0.7983290236680359,0.10281609802926883,3.4433832014647905,0.0
development,2,10202,smooth_signal,0.6201900654001823,0.25,0.5,8.068118751502066,0.06987072568379271,0.024285610205147894,0.9998113646693025,0.8408416925944353,3.0236047645505457,0.0
development,2,20205,correlated_errors,0.9721471051415661,0.0,0.9166666666666666,11.9003792196751,0.038333204064200835,0.6771493162550333,0.9995129285868343,0.052572337867535825,0.46621239517058904,0.0
development,2,30208,nuisance_manifold,0.9889963993638132,0.0,0.9166666666666666,11.99206137539575,0.013874282694482572,0.9060168219739176,0.999563451418782,0.28100126395642405,0.13026526468398944,0.0
development,2,40211,subspace_exclusion,0.7323818238644483,0.08333333333333333,0.6666666666666666,9.379399543819018,0.06898521703677353,0.023430465264637476,0.999742426896494,0.7939147348466656,2.4412284697121023,0.0
development,2,50214,disconnected_graph,0.9987290343271313,0.0,1.0,11.999964323499633,0.001025998956994455,0.9930949743478369,0.9995798376384221,0.16380194702174125,0.008857786542016346,0.0
development,2,60217,pure_noise,0.3322682298657445,0.08333333333333333,0.0,8.423283798181277,0.2837845816513949,0.04384099164063981,0.8380564889811272,-0.013724476064420718,2.542409555762817,0.0
development,3,10303,smooth_signal,0.630886093502728,0.3333333333333333,0.5833333333333334,8.001487898646712,0.043098404297789356,0.02318835681527187,0.9998300671832344,0.9166448177081564,2.9001960554418136,0.0
development,3,20306,correlated_errors,0.9719670433839606,0.0,0.9166666666666666,11.89955418309842,0.038571203256348725,0.6757955439375297,0.9995265835076714,0.07506947437039435,0.4682602503710543,0.0
development,3,30309,nuisance_manifold,0.9402903281614828,0.0,0.75,11.859687926901676,0.0722808226687958,0.711054012247216,0.9995749303053157,0.3764243417387805,0.6111615081488662,0.0
development,3,40312,subspace_exclusion,0.7570360311240725,0.16666666666666666,0.6666666666666666,9.599038085310905,0.06518082833851134,0.029659021132378376,0.9997092456279156,0.7887266863445909,2.0363105959232786,0.0
development,3,50315,disconnected_graph,0.9959887343356383,0.0,1.0,11.99864765920157,0.004825420550367283,0.9609468512678409,0.9995898988275848,0.1762360616143844,0.05444225491687323,0.0
development,3,60318,pure_noise,0.32651353745201817,0.08333333333333333,0.0,8.778293835972203,0.2955038404696613,0.045131561636371935,0.7572674695916127,-0.09782952859158921,2.127997677327734,0.0
development,4,10404,smooth_signal,0.6166950671225616,0.3333333333333333,0.5,7.903260555499289,0.055332034403595826,0.02107727240019785,0.9998160721620398,0.8912817829703717,2.4068876892417475,0.0
development,4,20407,correlated_errors,0.9722165395328997,0.0,0.9166666666666666,11.90186699835586,0.03813687399530297,0.6794300936716384,0.9994831556083358,0.12055566065632432,0.46282136380488037,0.0
development,4,30410,nuisance_manifold,0.9502550277145655,0.0,0.8333333333333334,11.848651088941061,0.06732701670448407,0.6724366340957415,0.999498385297915,0.41657188573170006,0.4281760573716919,0.0
development,4,40413,subspace_exclusion,0.7864920148859351,0.08333333333333333,0.6666666666666666,10.180775098266677,0.1043072661198954,0.031580954679509075,0.9997540570114526,0.5779192571936952,1.412484649226825,0.0
development,4,50416,disconnected_graph,0.9992452782787097,0.0,1.0,11.999999150090014,0.00034624920440959886,0.9986528391102137,0.9995861955715953,0.2051849718745866,0.0013594570626569672,0.0
development,4,60419,pure_noise,0.32406633476384056,0.0,0.0,9.360325044455164,0.3137917172084374,0.05213272706501288,0.6168765861799713,-0.17326410831495462,2.0302426099476247,0.0
development,5,10505,smooth_signal,0.6033188679637088,0.3333333333333333,0.5,7.825559270377093,0.06839507410400132,0.021785428716149833,0.9998195500771421,0.8497306222728683,2.5700422272950054,0.0
development,5,20508,correlated_errors,0.973786308743117,0.0,0.9166666666666666,11.911535522823554,0.036133119205371114,0.6954568554660958,0.9995269411032405,-0.04565027304204058,0.0006306988581132127,0.0
development,5,30511,nuisance_manifold,0.9606530920519855,0.0,0.8333333333333334,11.9003161991002,0.05358734862376705,0.6898328249042477,0.9995507466258072,0.29822772767750966,0.17877431907540317,0.0
development,5,40514,subspace_exclusion,0.8199470120229805,0.0,0.6666666666666666,10.77528272990965,0.11570675840033275,0.3343021817512821,0.9996836105259502,0.45515472649956107,1.408040860795474,0.0
development,5,50517,disconnected_graph,0.9965314645231964,0.0,1.0,11.999046977060424,0.004077056679479919,0.9670965781411542,0.9995679448891789,0.16830761926625115,0.0450116617820646,0.0
development,5,60520,pure_noise,0.33377352261236476,0.0,0.0,9.117033260329501,0.2935780615409096,0.0638932514119205,0.7625787193940057,-0.11046321878647009,2.949237161464851,0.0
development,6,10606,smooth_signal,0.6482922398212755,0.3333333333333333,0.5833333333333334,8.172282542764517,0.0417119683981614,0.030896663832436482,0.999822026025783,0.9042956800119862,1.8472859293270514,0.0
development,6,20609,correlated_errors,0.9720382207709277,0.0,0.9166666666666666,11.899627348807396,0.03848451594600514,0.675952225453691,0.9995130245684125,-0.01220202148990851,0.4678830327087151,0.0
development,6,30612,nuisance_manifold,0.9503695288744684,0.0,0.8333333333333334,11.865603241954517,0.06484273570009702,0.6755752016186167,0.9995380872400035,0.21390791637781373,0.5635312238988812,0.0
development,6,40615,subspace_exclusion,0.8275662693463808,0.0,0.6666666666666666,10.915266319534638,0.13200110599518836,0.32339465990842103,0.9996951612744049,0.3429491975586487,1.6656329840944062,0.0
development,6,50618,disconnected_graph,0.9991483689602637,0.0,1.0,11.999998367490106,0.0003793962069724564,0.9985072275558323,0.9995813873018732,0.3384696855859759,0.0021951141813950793,0.0
development,6,60621,pure_noise,0.3054403892332415,0.08333333333333333,0.08333333333333333,7.172588856424791,0.2442840139264132,0.03222364666022446,0.9891433592131373,0.1270957797525927,2.7267222083749365,0.0
development,7,10707,smooth_signal,0.5706768072689151,0.3333333333333333,0.5,7.366231692534799,0.053232072598534165,0.017293827888331722,0.9998278140426647,0.9067945845077672,1.9451689306793931,0.0
development,7,20710,correlated_errors,0.9725023900138527,0.0,0.9166666666666666,11.905358552159148,0.037615837938440616,0.6849326313483881,0.9994678112522798,0.1580358679342068,0.45526790404188167,0.0
development,7,30713,nuisance_manifold,0.86678696395946,0.0,0.6666666666666666,11.407510049329538,0.13227164417372658,0.4072533951478324,0.9996108262644757,0.2572042537209021,1.2127231012031305,0.0
development,7,40716,subspace_exclusion,0.7634628362835351,0.08333333333333333,0.6666666666666666,9.867744638287611,0.08057986434729615,0.027017721827873226,0.9997229730101133,0.751412341143192,2.24746409512227,0.0
development,7,50719,disconnected_graph,0.998667695765416,0.0,1.0,11.999962590028794,0.0010517982399764665,0.9929594597661717,0.999566505670464,0.22478406149949573,0.008215506583954089,0.0
development,7,60722,pure_noise,0.32291485350706844,0.08333333333333333,0.0,8.141712464858827,0.27278256881515944,0.03318700035614669,0.7833908578172495,0.033710641627318585,2.9609821633697875,0.0
confirmation,0,1700000,smooth_signal,0.6365153257088226,0.25,0.5,8.443929731466119,0.10252709347632925,0.021866749288511872,0.9997850817817681,0.7319391288539482,2.172879365640379,0.0
confirmation,0,1710003,correlated_errors,0.9717915637802266,0.0,0.9166666666666666,11.898796508672156,0.03873061412937332,0.6745490475943359,0.9994802209258241,0.036617549141559014,0.4702673908953075,0.0
confirmation,0,1720006,nuisance_manifold,0.9207597656548246,0.0,0.75,11.70671451299538,0.07474213759638458,0.5385180425673507,0.9995589690297249,0.15309778672720928,0.6780909279185465,0.0
confirmation,0,1730009,subspace_exclusion,0.8094279426713481,0.08333333333333333,0.6666666666666666,10.448031479743138,0.10222504751684129,0.031120594040480728,0.9996801190150787,0.6083291564138912,1.7205667476155806,0.0
confirmation,0,1740012,disconnected_graph,0.9986181723107163,0.0,1.0,11.999957819597432,0.0011157002188435042,0.9925460566422043,0.9995988065503892,0.16667034596759475,0.009637376313248052,0.0
confirmation,0,1750015,pure_noise,0.32493382619748956,0.08333333333333333,0.0,7.637092022457593,0.2566346822152751,0.03749985878175805,0.8234342023861365,0.1401865793781096,3.223074294338554,0.0
confirmation,1,1700101,smooth_signal,0.6002954152120366,0.3333333333333333,0.5,7.775505595517644,0.07272681452090111,0.018840610091760485,0.9997967148315547,0.8306844210592068,2.926966617751829,0.0
confirmation,1,1710104,correlated_errors,0.9717660835933706,0.0,0.9166666666666666,11.897611259833846,0.03892327536576381,0.6727797923294337,0.9994759923127305,-0.1154488236564426,0.47326044887761265,0.0
confirmation,1,1720107,nuisance_manifold,0.8834059327590907,0.0,0.75,11.406481087119117,0.1005693064097497,0.46221502154475586,0.9995936548204698,0.2806336079657307,1.1794391910605144,0.0
confirmation,1,1730110,subspace_exclusion,0.7065338984923831,0.08333333333333333,0.6666666666666666,8.854893113271297,0.04472898421293802,0.017496252207861284,0.9997483356539014,0.8965050652453126,1.6148322874631362,0.0
confirmation,1,1740113,disconnected_graph,0.9956756755480027,0.0,1.0,11.998339467402259,0.005290190639518064,0.9568414450142243,0.9995838422551001,0.13752523547103215,0.060653505736078084,0.0
confirmation,1,1750116,pure_noise,0.3380898667729462,0.08333333333333333,0.0,7.934285077044706,0.2693882124321355,0.037756432867854045,0.8676886399149412,0.10305804150460328,2.958058914926229,0.0
confirmation,2,1700202,smooth_signal,0.5869451891155122,0.3333333333333333,0.5,7.658576636762781,0.06652225170287882,0.02108051360554479,0.9998176249998408,0.8681545398701234,3.3377279127182575,0.0
confirmation,2,1710205,correlated_errors,0.9720543557672302,0.0,0.9166666666666666,11.900574877992115,0.03842319004887223,0.6773773667829613,0.9994795992889628,0.028014339061186888,0.4649217116919343,0.0
confirmation,2,1720208,nuisance_manifold,0.8896017490749966,0.0,0.75,11.444308010355725,0.08316196774282285,0.3984393778591899,0.9995742270308287,0.3327156144154218,0.952378842211953,0.0
confirmation,2,1730211,subspace_exclusion,0.7713736932715235,0.08333333333333333,0.6666666666666666,9.992276321741523,0.09200326041408204,0.0330097053109592,0.9997175584578307,0.6691946366990164,1.936990315275005,0.0
confirmation,2,1740214,disconnected_graph,0.9968090026120215,0.0,1.0,11.999239200473403,0.00367096963229877,0.9705138249530442,0.9995956242677901,0.2052275017864242,0.0400327962682281,0.0
confirmation,2,1750217,pure_noise,0.3196776118634643,0.08333333333333333,0.0,7.639999317520446,0.25648527576411545,0.0396406375237536,0.8570668419713025,0.11218118086723478,2.698174892882432,0.0
confirmation,3,1700303,smooth_signal,0.574281679886608,0.25,0.5,7.52888362556357,0.07066841317923998,0.019444496600346098,0.9998285163552882,0.862741855593223,3.808617477730191,0.0
confirmation,3,1710306,correlated_errors,0.9720091313855685,0.0,0.9166666666666666,11.900587063660215,0.038478101672249417,0.677364335080176,0.9995188872161798,0.005817811511414399,0.4656567472080589,0.0
confirmation,3,1720309,nuisance_manifold,0.9374086319936744,0.0,0.75,11.701080807000446,0.05398880579580357,0.44846173763198327,0.9995445911508377,0.22283603923705655,0.15898013954733559,0.0
confirmation,3,1730312,subspace_exclusion,0.8316478752801898,0.0,0.6666666666666666,10.940566176410284,0.1257008585150641,0.3385811148905129,0.9996845221853942,0.3602212442637778,1.3633086507569285,0.0
confirmation,3,1740315,disconnected_graph,0.9992290914354642,0.0,1.0,11.999999238540505,0.00034343188270461936,0.9987530260090102,0.999559582359657,0.12230242326324581,0.0008796922075924551,0.0
confirmation,3,1750318,pure_noise,0.32336986514957866,0.08333333333333333,0.08333333333333333,7.226579176016459,0.23488090671992964,0.04666987824762888,0.9935455447945648,0.22028612296521188,2.8170428346234235,0.0
confirmation,4,1700404,smooth_signal,0.5509094886628639,0.3333333333333333,0.5,7.054823689906098,0.04513422213470467,0.019614857735462107,0.9998395152453464,0.9138291719826664,2.912094817701749,0.0
confirmation,4,1710407,correlated_errors,0.971932379870209,0.0,0.9166666666666666,11.898174718390491,0.0387356808586593,0.673725227692625,0.9995147770494305,0.018554420571385715,0.4709654292744531,0.0
confirmation,4,1720410,nuisance_manifold,0.9251161287999713,0.0,0.8333333333333334,11.61524425459982,0.0712680226156019,0.43466941872419645,0.9995496363377088,0.12253444263112913,0.953821655101424,0.0
confirmation,4,1730413,subspace_exclusion,0.8045855046528163,0.08333333333333333,0.6666666666666666,10.256732164915967,0.07603820458380116,0.04213948719540702,0.999751548386234,0.7028808317230122,2.165936686366966,0.0
confirmation,4,1740416,disconnected_graph,0.9991533031054985,0.0,1.0,11.99999841760237,0.00040486383969670506,0.9984573606884464,0.9995753361899267,0.19938163274521833,0.0018355039305675918,0.0
confirmation,4,1750419,pure_noise,0.2793450749679209,0.08333333333333333,0.0,6.554456721710377,0.2112706841965265,0.045192610008994695,0.9159003304007509,0.2344695569894466,4.014393774242134,0.0
confirmation,5,1700505,smooth_signal,0.6190555124998127,0.25,0.5,7.869898559419174,0.049538103259195825,0.02585412104142891,0.9998150577474308,0.8922517361975869,3.446974279399221,0.0
confirmation,5,1710508,correlated_errors,0.9721722195908553,0.0,0.9166666666666666,11.899652726909636,0.03844890285106221,0.6760823633732239,0.9995110121937403,-0.04847231258669771,0.46776474072004476,0.0
confirmation,5,1720511,nuisance_manifold,0.9483717781190592,0.0,0.8333333333333334,11.857994376231767,0.0702118802016634,0.7044274704587878,0.9995556784382055,0.1875935327490309,0.42080364699858486,0.0
confirmation,5,1730514,subspace_exclusion,0.7635335903993915,0.0,0.6666666666666666,9.955778070059328,0.09895292412394203,0.06551475088443989,0.9997084773266106,0.6507838224491319,2.2490312292632137,0.0
confirmation,5,1740517,disconnected_graph,0.9962046658563547,0.0,1.0,11.998817998142036,0.004492475900863518,0.9634329648365357,0.9995921125986124,0.24290420529516946,0.05115438658999253,0.0
confirmation,5,1750520,pure_noise,0.3127757463528708,0.08333333333333333,0.0,8.933631841342391,0.3051589777616116,0.03346475890907256,0.668562770176944,-0.1514931098173991,2.593638497802763,0.0
confirmation,6,1700606,smooth_signal,0.6208597092409213,0.3333333333333333,0.5,8.026459744371309,0.06301357285911745,0.022145754126613168,0.9998294310081475,0.8759491436021579,3.23304491117119,0.0
confirmation,6,1710609,correlated_errors,0.9719983606634619,0.0,0.9166666666666666,11.89877693626712,0.03861440655263101,0.6746632320615468,0.9995209902639575,0.03169850909319397,0.4703399378929872,0.0
confirmation,6,1720612,nuisance_manifold,0.8790930754065199,0.0,0.5833333333333334,11.513185359070805,0.11869055573495159,0.4047003275733278,0.9995770229217378,0.10278152417790569,0.6151358871885152,0.0
confirmation,6,1730615,subspace_exclusion,0.8364824805137946,0.0,0.75,10.591304396887228,0.07990219572316443,0.051752352076670116,0.9996650732601534,0.6437388436244386,1.428412094513719,0.0
confirmation,6,1740618,disconnected_graph,0.9991715096587551,0.0,1.0,11.999998440730984,0.0003626144669403035,0.9984379198097805,0.9995983629676758,0.3487724366942864,0.001366294179015031,0.0
confirmation,6,1750621,pure_noise,0.3115368479038834,0.0,0.0,9.164057662073759,0.29890501070452086,0.08423908971298544,0.7376770182182003,-0.18552529855663383,1.9419832662577534,0.0
confirmation,7,1700707,smooth_signal,0.6108639180905985,0.3333333333333333,0.5,7.959171470467806,0.07139980270484911,0.021224319858535356,0.9998064303628823,0.8315485357093038,2.610997130593843,0.0
confirmation,7,1710710,correlated_errors,0.9720270362190718,0.0,0.9166666666666666,11.89969027096655,0.03855720119995572,0.6760383224922752,0.9994968084462714,-0.08367694316500242,0.46763445218866007,0.0
confirmation,7,1720713,nuisance_manifold,0.9081446326278994,0.0,0.6666666666666666,11.58478884004876,0.09282704534522355,0.42296169077559237,0.9995686772807103,0.09546922369967714,0.9610972433980244,0.0
confirmation,7,1730716,subspace_exclusion,0.7920109645889344,0.08333333333333333,0.75,9.967973731316063,0.05926305837390106,0.02525374596901862,0.9997318371305316,0.8088782852845319,1.687982309688711,0.0
confirmation,7,1740719,disconnected_graph,0.9989603603417586,0.0,1.0,11.999990385906289,0.0006846093155980065,0.9961741252311817,0.9995569485968478,0.20262209283048163,0.004556302424753275,0.0
confirmation,7,1750722,pure_noise,0.3188709632286291,0.08333333333333333,0.0,8.493345891360274,0.2936548682255675,0.04935199769498272,0.8095111325204561,-0.08434385360771585,2.6266982442113522,0.0
